frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
713,328.904491000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.12cc010b3d4f2f5af7e8cb001af23ab43a,41,2,15,0x00000001,1,0,0,0,,,
714,328.905053000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.12cc010b3d4f2f5af7e8cb001af23ab43a,41,2,15,0x00000001,1,1,0,0,dnscat.12cc010b3d4f2f5af7e8cb001af23ab43a,45,60
715,329.651480000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.4000010161ddb866eed3cc001e97fca413,41,2,16,0x00000001,1,0,0,0,,,
716,329.652061000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.4000010161ddb866eed3cc001e97fca413,41,2,16,0x00000001,1,1,0,0,dnscat.4000010161ddb866eed3cc001e97fca413,35,60
717,329.996561000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.5cd3010b3dda1e2544cb65001b11b319a0,41,2,16,0x00000001,1,0,0,0,,,
718,329.997054000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.5cd3010b3dda1e2544cb65001b11b319a0,41,2,16,0x00000001,1,1,0,0,dnscat.5cd3010b3dda1e2544cb65001b11b319a0,35,60
719,330.742087000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.75ea010161eaa2c1be00c5001faa6aca6e,41,2,16,0x00000001,1,0,0,0,,,
720,330.742609000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.75ea010161eaa2c1be00c5001faa6aca6e,41,2,16,0x00000001,1,1,0,0,dnscat.75ea010161eaa2c1be00c5001faa6aca6e,35,60
721,331.085735000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.64f2010b3d2311e2b0ce24001ca8592522,41,2,15,0x00000001,1,0,0,0,,,
722,331.086591000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.64f2010b3d2311e2b0ce24001ca8592522,41,2,15,0x00000001,1,1,0,0,dnscat.64f2010b3d2311e2b0ce24001ca8592522,45,60
723,331.831199000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.2689010161136c3b89e399002045a06b8c,41,2,16,0x00000001,1,0,0,0,,,
724,331.831709000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.2689010161136c3b89e399002045a06b8c,41,2,16,0x00000001,1,1,0,0,dnscat.2689010161136c3b89e399002045a06b8c,35,60
725,332.175364000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.139e010b3d1208dcb8de60001dddb0d839,41,2,15,0x00000001,1,0,0,0,,,
726,332.175927000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.139e010b3d1208dcb8de60001dddb0d839,41,2,15,0x00000001,1,1,0,0,dnscat.139e010b3d1208dcb8de60001dddb0d839,45,60
727,332.921037000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.74c1010161f91123b6a84a00210280f362,41,2,5,0x00000001,1,0,0,0,,,
728,332.921602000,172.16.249.68,110.185.233.150,122,53,64144,1,0,dnscat.74c1010161f91123b6a84a00210280f362,41,2,5,0x00000001,1,1,0,0,dnscat.74c1010161f91123b6a84a00210280f362,43,60
729,333.263990000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.135d010b3d1fb14e3efe98001e559c0b2c,41,2,5,0x00000001,1,0,0,0,,,
730,333.264564000,172.16.249.68,110.185.233.150,122,53,64144,1,0,dnscat.135d010b3d1fb14e3efe98001e559c0b2c,41,2,5,0x00000001,1,1,0,0,dnscat.135d010b3d1fb14e3efe98001e559c0b2c,43,60
731,334.009646000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.6d610101611b54d834dbe90022156b2c46,41,2,16,0x00000001,1,0,0,0,,,
732,334.010169000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.6d610101611b54d834dbe90022156b2c46,41,2,16,0x00000001,1,1,0,0,dnscat.6d610101611b54d834dbe90022156b2c46,35,60
733,334.354168000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.4e0f010b3dbdd22dc05c22001fe941f261,41,2,15,0x00000001,1,0,0,0,,,
734,334.354773000,172.16.249.68,110.185.233.150,136,53,64144,1,0,dnscat.4e0f010b3dbdd22dc05c22001fe941f261,41,2,15,0x00000001,1,1,0,0,dnscat.4e0f010b3dbdd22dc05c22001fe941f261,57,60
735,334.598156000,110.185.233.150,172.16.249.68,181,64144,53,0,,dnscat.534d010b3dc2a6b95ab547002016a953da9c75b5dd0e9d5f8752923f2440.6a5aabdfd9d5d13cd0a900763002c228b8b553a0148091af3b136e5c87f4.43139465e7f5c41e4c7243c5c2,155,4,15,0x00000001,1,0,0,0,,,
736,334.598774000,172.16.249.68,110.185.233.150,238,53,64144,1,0,dnscat.534d010b3dc2a6b95ab547002016a953da9c75b5dd0e9d5f8752923f2440.6a5aabdfd9d5d13cd0a900763002c228b8b553a0148091af3b136e5c87f4.43139465e7f5c41e4c7243c5c2,155,4,15,0x00000001,1,1,0,0,dnscat.534d010b3dc2a6b95ab547002016a953da9c75b5dd0e9d5f8752923f2440.6a5aabdfd9d5d13cd0a900763002c228b8b553a0148091af3b136e5c87f4.43139465e7f5c41e4c7243c5c2,45,60
737,334.741701000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.21e8010b3d90055ba6ff4000210db8cc33,41,2,16,0x00000001,1,0,0,0,,,
738,334.742258000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.21e8010b3d90055ba6ff4000210db8cc33,41,2,16,0x00000001,1,1,0,0,dnscat.21e8010b3d90055ba6ff4000210db8cc33,35,60
739,335.089292000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.27830101611b4212ff9a530023d297214d,41,2,16,0x00000001,1,0,0,0,,,
740,335.089897000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.27830101611b4212ff9a530023d297214d,41,2,16,0x00000001,1,1,0,0,dnscat.27830101611b4212ff9a530023d297214d,35,60
741,335.835276000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.50d6010b3db3e7cc7328dd00222a3bddbf,41,2,16,0x00000001,1,0,0,0,,,
742,335.835793000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.50d6010b3db3e7cc7328dd00222a3bddbf,41,2,16,0x00000001,1,1,0,0,dnscat.50d6010b3db3e7cc7328dd00222a3bddbf,35,60
743,336.186986000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.43aa0101615b006514bf200024e23bbaa6,41,2,15,0x00000001,1,0,0,0,,,
744,336.187602000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.43aa0101615b006514bf200024e23bbaa6,41,2,15,0x00000001,1,1,0,0,dnscat.43aa0101615b006514bf200024e23bbaa6,45,60
745,336.934068000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.2850010b3da18f11aa1c28002380c95950,41,2,15,0x00000001,1,0,0,0,,,
746,336.934630000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.2850010b3da18f11aa1c28002380c95950,41,2,15,0x00000001,1,1,0,0,dnscat.2850010b3da18f11aa1c28002380c95950,45,60
747,337.278596000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.5df501016199b686524d6d002502df2c93,41,2,16,0x00000001,1,0,0,0,,,
748,337.279106000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.5df501016199b686524d6d002502df2c93,41,2,16,0x00000001,1,1,0,0,dnscat.5df501016199b686524d6d002502df2c93,35,60
749,338.026199000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.58c1010b3dae228a32f4b50024b6ccf272,41,2,15,0x00000001,1,0,0,0,,,
750,338.026801000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.58c1010b3dae228a32f4b50024b6ccf272,41,2,15,0x00000001,1,1,0,0,dnscat.58c1010b3dae228a32f4b50024b6ccf272,45,60
751,338.372218000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.0376010161096a5bfaa6db0026af5bdd6a,41,2,15,0x00000001,1,0,0,0,,,
752,338.372732000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.0376010161096a5bfaa6db0026af5bdd6a,41,2,15,0x00000001,1,1,0,0,dnscat.0376010161096a5bfaa6db0026af5bdd6a,45,60
753,339.119337000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.3b03010b3d28ae2c8218590025fac31292,41,2,16,0x00000001,1,0,0,0,,,
754,339.119903000,172.16.249.68,110.185.233.150,126,53,64144,1,0,dnscat.3b03010b3d28ae2c8218590025fac31292,41,2,16,0x00000001,1,1,0,0,dnscat.3b03010b3d28ae2c8218590025fac31292,47,60
755,339.361844000,110.185.233.150,172.16.249.68,91,64144,53,0,,dnscat.123f010b3d31dd296cfafb0026090bd4c7f8fd39fd4341b040e00a1c9a,65,2,5,0x00000001,1,0,0,0,,,
756,339.362462000,172.16.249.68,110.185.233.150,146,53,64144,1,0,dnscat.123f010b3d31dd296cfafb0026090bd4c7f8fd39fd4341b040e00a1c9a,65,2,5,0x00000001,1,1,0,0,dnscat.123f010b3d31dd296cfafb0026090bd4c7f8fd39fd4341b040e00a1c9a,43,60
757,339.406344000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.27af01016118ccfd7f38f7002743e068e2,41,2,5,0x00000001,1,0,0,0,,,
758,339.406919000,172.16.249.68,110.185.233.150,122,53,64144,1,0,dnscat.27af01016118ccfd7f38f7002743e068e2,41,2,5,0x00000001,1,1,0,0,dnscat.27af01016118ccfd7f38f7002743e068e2,43,60
759,339.549856000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.0ee4010b3d8592c49fe0cf002700f2933e,41,2,16,0x00000001,1,0,0,0,,,
760,339.550524000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.0ee4010b3d8592c49fe0cf002700f2933e,41,2,16,0x00000001,1,1,0,0,dnscat.0ee4010b3d8592c49fe0cf002700f2933e,35,60
761,340.497018000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.572a010161d6f53ddead0900283931a410,41,2,16,0x00000001,1,0,0,0,,,
762,340.497566000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.572a010161d6f53ddead0900283931a410,41,2,16,0x00000001,1,1,0,0,dnscat.572a010161d6f53ddead0900283931a410,35,60
763,340.640017000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.692c010b3d2a5cb30a6aee002811bb722e,41,2,5,0x00000001,1,0,0,0,,,
764,340.640584000,172.16.249.68,110.185.233.150,122,53,64144,1,0,dnscat.692c010b3d2a5cb30a6aee002811bb722e,41,2,5,0x00000001,1,1,0,0,dnscat.692c010b3d2a5cb30a6aee002811bb722e,43,60
765,341.587132000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.52b60101617c5300f065420029a903b4bb,41,2,15,0x00000001,1,0,0,0,,,
766,341.587674000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.52b60101617c5300f065420029a903b4bb,41,2,15,0x00000001,1,1,0,0,dnscat.52b60101617c5300f065420029a903b4bb,45,60
767,341.730112000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.7221010b3d3630ddf5d51b00293b1cbc63,41,2,16,0x00000001,1,0,0,0,,,
768,341.730691000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.7221010b3d3630ddf5d51b00293b1cbc63,41,2,16,0x00000001,1,1,0,0,dnscat.7221010b3d3630ddf5d51b00293b1cbc63,35,60
769,342.677792000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.1df40101616c38c1e6d8f7002a0a53527f,41,2,15,0x00000001,1,0,0,0,,,
770,342.678377000,172.16.249.68,110.185.233.150,124,53,64144,1,0,dnscat.1df40101616c38c1e6d8f7002a0a53527f,41,2,15,0x00000001,1,1,0,0,dnscat.1df40101616c38c1e6d8f7002a0a53527f,45,60
771,342.820789000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.79bf010b3d734fbf496936002ac5fc047b,41,2,5,0x00000001,1,0,0,0,,,
772,342.821580000,172.16.249.68,110.185.233.150,130,53,64144,1,0,dnscat.79bf010b3d734fbf496936002ac5fc047b,41,2,5,0x00000001,1,1,0,0,dnscat.79bf010b3d734fbf496936002ac5fc047b,51,60
773,343.065435000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.3d92010b3d6714a72282a1002b55559ec81c3314f5f765a4c1862f56a4df.35de2c3972ac44ef16606c59885bfe5ede7b3ae4d88a16b39d7a1f7d759a.bdc3a33725504b24dafcfedcc379682a095889955ff53c03d4d30a214d4c.04e4ec30229914db96860b63b5485c54035836665db9b3f5c6,240,5,16,0x00000001,1,0,0,0,,,
774,343.066101000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.3d92010b3d6714a72282a1002b55559ec81c3314f5f765a4c1862f56a4df.35de2c3972ac44ef16606c59885bfe5ede7b3ae4d88a16b39d7a1f7d759a.bdc3a33725504b24dafcfedcc379682a095889955ff53c03d4d30a214d4c.04e4ec30229914db96860b63b5485c54035836665db9b3f5c6,240,5,16,0x00000001,1,1,0,0,dnscat.3d92010b3d6714a72282a1002b55559ec81c3314f5f765a4c1862f56a4df.35de2c3972ac44ef16606c59885bfe5ede7b3ae4d88a16b39d7a1f7d759a.bdc3a33725504b24dafcfedcc379682a095889955ff53c03d4d30a214d4c.04e4ec30229914db96860b63b5485c54035836665db9b3f5c6,35,60
775,343.209462000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.54eb010b3db76fde2474bf002cac9b5568bcbe4e0fe2061cea4283bc965b.4f9e15d31599dbb35d260322f78818f6f00fec39f21460a1747361954964.eda4c670c1ee8feb27554c1bede2ef23f8e44d1166c8c6554c984cca8568.ae646ac546711239efa5826e490e4ffc1fe6623fb770b915dc,240,5,16,0x00000001,1,0,0,0,,,
776,343.210079000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.54eb010b3db76fde2474bf002cac9b5568bcbe4e0fe2061cea4283bc965b.4f9e15d31599dbb35d260322f78818f6f00fec39f21460a1747361954964.eda4c670c1ee8feb27554c1bede2ef23f8e44d1166c8c6554c984cca8568.ae646ac546711239efa5826e490e4ffc1fe6623fb770b915dc,240,5,16,0x00000001,1,1,0,0,dnscat.54eb010b3db76fde2474bf002cac9b5568bcbe4e0fe2061cea4283bc965b.4f9e15d31599dbb35d260322f78818f6f00fec39f21460a1747361954964.eda4c670c1ee8feb27554c1bede2ef23f8e44d1166c8c6554c984cca8568.ae646ac546711239efa5826e490e4ffc1fe6623fb770b915dc,35,60
777,343.354440000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.6b24010b3de593f33c79f4002d56258bfd7d35bdf676c77f7fadfca5dabf.eced21ca598425dca7f70e27bd969c949dea6b22b8c2b04071fbb5e75f53.f725f5de5e7901802538f9c072490637349de4218ce3bb29b4d71ffef173.5719311d71a4a6f9533233867d42f1b80c52c5919238df8b3e,240,5,5,0x00000001,1,0,0,0,,,
778,343.355130000,172.16.249.68,110.185.233.150,321,53,64144,1,0,dnscat.6b24010b3de593f33c79f4002d56258bfd7d35bdf676c77f7fadfca5dabf.eced21ca598425dca7f70e27bd969c949dea6b22b8c2b04071fbb5e75f53.f725f5de5e7901802538f9c072490637349de4218ce3bb29b4d71ffef173.5719311d71a4a6f9533233867d42f1b80c52c5919238df8b3e,240,5,5,0x00000001,1,1,0,0,dnscat.6b24010b3de593f33c79f4002d56258bfd7d35bdf676c77f7fadfca5dabf.eced21ca598425dca7f70e27bd969c949dea6b22b8c2b04071fbb5e75f53.f725f5de5e7901802538f9c072490637349de4218ce3bb29b4d71ffef173.5719311d71a4a6f9533233867d42f1b80c52c5919238df8b3e,43,60
779,343.498416000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.7c78010b3d8e034d7d368d002e39b7bb8d2730e445e67914be695a2e5e1c.9849e694311c664d51939faa39547a8b1483fbf1366825cf01116803cfe7.3f1789b593d08a054065802840bb5cbcaefe70bee54ead56642415fff4c7.005f79d8dea45b48dffafc732989e3ee5750551e14a0c2da56,240,5,16,0x00000001,1,0,0,0,,,
780,343.499022000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.7c78010b3d8e034d7d368d002e39b7bb8d2730e445e67914be695a2e5e1c.9849e694311c664d51939faa39547a8b1483fbf1366825cf01116803cfe7.3f1789b593d08a054065802840bb5cbcaefe70bee54ead56642415fff4c7.005f79d8dea45b48dffafc732989e3ee5750551e14a0c2da56,240,5,16,0x00000001,1,1,0,0,dnscat.7c78010b3d8e034d7d368d002e39b7bb8d2730e445e67914be695a2e5e1c.9849e694311c664d51939faa39547a8b1483fbf1366825cf01116803cfe7.3f1789b593d08a054065802840bb5cbcaefe70bee54ead56642415fff4c7.005f79d8dea45b48dffafc732989e3ee5750551e14a0c2da56,35,60
781,343.641434000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.6f51010b3dd628f2ddb0c7002f2c1203d3931fdfafa36232c141e80aceec.3ac90219a51fb9336d975ebfed217affb93e0da4128268cd8f4232f64d7b.fd07449b42c7ac092f943ddf0deb129c03e0222b892e83e54a04fa826e09.28fc99a1605060b550fd1338397c062febbb5e32726224ae68,240,5,5,0x00000001,1,0,0,0,,,
782,343.642088000,172.16.249.68,110.185.233.150,321,53,64144,1,0,dnscat.6f51010b3dd628f2ddb0c7002f2c1203d3931fdfafa36232c141e80aceec.3ac90219a51fb9336d975ebfed217affb93e0da4128268cd8f4232f64d7b.fd07449b42c7ac092f943ddf0deb129c03e0222b892e83e54a04fa826e09.28fc99a1605060b550fd1338397c062febbb5e32726224ae68,240,5,5,0x00000001,1,1,0,0,dnscat.6f51010b3dd628f2ddb0c7002f2c1203d3931fdfafa36232c141e80aceec.3ac90219a51fb9336d975ebfed217affb93e0da4128268cd8f4232f64d7b.fd07449b42c7ac092f943ddf0deb129c03e0222b892e83e54a04fa826e09.28fc99a1605060b550fd1338397c062febbb5e32726224ae68,43,60
783,343.684418000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.1c6e010161513030b46bc6002bda337ce8,41,2,16,0x00000001,1,0,0,0,,,
784,343.684962000,172.16.249.68,110.185.233.150,114,53,64144,1,0,dnscat.1c6e010161513030b46bc6002bda337ce8,41,2,16,0x00000001,1,1,0,0,dnscat.1c6e010161513030b46bc6002bda337ce8,35,60
785,343.827426000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.12dd010b3d47b73b33ee4c00307d5ac24956578f326b7fd5deef41e5e741.91d57cf4b6e91a3b2e1ec19fef27078e4c4afb57e55096dcbd331fbba13a.8d4a58777dc20ac36c59dbef540124e7b0863f1548428cacb3d930af63ce.9312f5cc6f0bb0fe211f65f36c692411f012577571e4f3f20c,240,5,16,0x00000001,1,0,0,0,,,
786,343.828029000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.12dd010b3d47b73b33ee4c00307d5ac24956578f326b7fd5deef41e5e741.91d57cf4b6e91a3b2e1ec19fef27078e4c4afb57e55096dcbd331fbba13a.8d4a58777dc20ac36c59dbef540124e7b0863f1548428cacb3d930af63ce.9312f5cc6f0bb0fe211f65f36c692411f012577571e4f3f20c,240,5,16,0x00000001,1,1,0,0,dnscat.12dd010b3d47b73b33ee4c00307d5ac24956578f326b7fd5deef41e5e741.91d57cf4b6e91a3b2e1ec19fef27078e4c4afb57e55096dcbd331fbba13a.8d4a58777dc20ac36c59dbef540124e7b0863f1548428cacb3d930af63ce.9312f5cc6f0bb0fe211f65f36c692411f012577571e4f3f20c,35,60
787,343.972047000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.56c8010b3d0dbd7691717100315a69945e32c24d40f821aa0f2c62042840.c8e054ab884a1a1c52420ca216ad5793f0dfd1ed3f17c2168a1269658d7a.64151713068fcd6b810c50ebca01b067facdcd7f5288d4060dee59e4747a.f8c0e1eec04cae29ede2e23f5edfb48b9cd0122f610a866836,240,5,16,0x00000001,1,0,0,0,,,
788,343.972669000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.56c8010b3d0dbd7691717100315a69945e32c24d40f821aa0f2c62042840.c8e054ab884a1a1c52420ca216ad5793f0dfd1ed3f17c2168a1269658d7a.64151713068fcd6b810c50ebca01b067facdcd7f5288d4060dee59e4747a.f8c0e1eec04cae29ede2e23f5edfb48b9cd0122f610a866836,240,5,16,0x00000001,1,1,0,0,dnscat.56c8010b3d0dbd7691717100315a69945e32c24d40f821aa0f2c62042840.c8e054ab884a1a1c52420ca216ad5793f0dfd1ed3f17c2168a1269658d7a.64151713068fcd6b810c50ebca01b067facdcd7f5288d4060dee59e4747a.f8c0e1eec04cae29ede2e23f5edfb48b9cd0122f610a866836,35,60
789,344.115567000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.2c3c010b3dbd1d3e3efa450032f7998526a42ad77c69e775600d47616aa8.982f331e8eedafa98c373b72fab848d88eed9e7a40fb961ad77a821705bc.ae204857993ae9fd6d21a276faf1d0d9a22348c4c9ea9dfde980e144179a.51e02afb73a35b6b491dc65a5a887aca69012e4c0deea6a879,240,5,16,0x00000001,1,0,0,0,,,
790,344.116162000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.2c3c010b3dbd1d3e3efa450032f7998526a42ad77c69e775600d47616aa8.982f331e8eedafa98c373b72fab848d88eed9e7a40fb961ad77a821705bc.ae204857993ae9fd6d21a276faf1d0d9a22348c4c9ea9dfde980e144179a.51e02afb73a35b6b491dc65a5a887aca69012e4c0deea6a879,240,5,16,0x00000001,1,1,0,0,dnscat.2c3c010b3dbd1d3e3efa450032f7998526a42ad77c69e775600d47616aa8.982f331e8eedafa98c373b72fab848d88eed9e7a40fb961ad77a821705bc.ae204857993ae9fd6d21a276faf1d0d9a22348c4c9ea9dfde980e144179a.51e02afb73a35b6b491dc65a5a887aca69012e4c0deea6a879,35,60
791,344.259056000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.3f61010b3d501a2ed0916e0033834bf8cb6cb4e133380a68ce677f338382.61f926a1e284af9daa487a897f74499132644ea805b19190ed6562387389.5778c76790250a82058ada9dd16d3750573c68f5f15ef2b6342a9aec3a22.c533d90f1e2390704781302eaadb4602b23a876d69a7448467,240,5,16,0x00000001,1,0,0,0,,,
792,344.259694000,172.16.249.68,110.185.233.150,313,53,64144,1,0,dnscat.3f61010b3d501a2ed0916e0033834bf8cb6cb4e133380a68ce677f338382.61f926a1e284af9daa487a897f74499132644ea805b19190ed6562387389.5778c76790250a82058ada9dd16d3750573c68f5f15ef2b6342a9aec3a22.c533d90f1e2390704781302eaadb4602b23a876d69a7448467,240,5,16,0x00000001,1,1,0,0,dnscat.3f61010b3d501a2ed0916e0033834bf8cb6cb4e133380a68ce677f338382.61f926a1e284af9daa487a897f74499132644ea805b19190ed6562387389.5778c76790250a82058ada9dd16d3750573c68f5f15ef2b6342a9aec3a22.c533d90f1e2390704781302eaadb4602b23a876d69a7448467,35,60
793,344.404057000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.52ab010b3d518472a6c4920034678995fff78929164649ff93740ed0bd4b.30e7598af82ec2a69046affc6c237df5d4fa01fb87aa763c5cada3ec16ff.948fb40cb5553cc3e36f873fc8d9cb4795d98b4d15d4d6294a0955fdbec0.345fe13dbe9523b5583aa1cd3c7c5fe1f10b31fee8ec869d89,240,5,15,0x00000001,1,0,0,0,,,
794,344.404700000,172.16.249.68,110.185.233.150,323,53,64144,1,0,dnscat.52ab010b3d518472a6c4920034678995fff78929164649ff93740ed0bd4b.30e7598af82ec2a69046affc6c237df5d4fa01fb87aa763c5cada3ec16ff.948fb40cb5553cc3e36f873fc8d9cb4795d98b4d15d4d6294a0955fdbec0.345fe13dbe9523b5583aa1cd3c7c5fe1f10b31fee8ec869d89,240,5,15,0x00000001,1,1,0,0,dnscat.52ab010b3d518472a6c4920034678995fff78929164649ff93740ed0bd4b.30e7598af82ec2a69046affc6c237df5d4fa01fb87aa763c5cada3ec16ff.948fb40cb5553cc3e36f873fc8d9cb4795d98b4d15d4d6294a0955fdbec0.345fe13dbe9523b5583aa1cd3c7c5fe1f10b31fee8ec869d89,45,60
795,344.548058000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.3ed1010b3d2d41077d4e6f003574c7d5648a4ae05334ecd6a8a3ae1574fc.77be9022462f87edf3aaceb9bf447de1a30364d083f53b25476ee35279c7.c455c8b780891e00f4d49daaf1bc090a9dbb6cd91c9d5641b0838abe8edf.40fc9793fc5317cacd14467e6bee0e02ed9dfe020981332b8b,240,5,15,0x00000001,1,0,0,0,,,
796,344.548771000,172.16.249.68,110.185.233.150,323,53,64144,1,0,dnscat.3ed1010b3d2d41077d4e6f003574c7d5648a4ae05334ecd6a8a3ae1574fc.77be9022462f87edf3aaceb9bf447de1a30364d083f53b25476ee35279c7.c455c8b780891e00f4d49daaf1bc090a9dbb6cd91c9d5641b0838abe8edf.40fc9793fc5317cacd14467e6bee0e02ed9dfe020981332b8b,240,5,15,0x00000001,1,1,0,0,dnscat.3ed1010b3d2d41077d4e6f003574c7d5648a4ae05334ecd6a8a3ae1574fc.77be9022462f87edf3aaceb9bf447de1a30364d083f53b25476ee35279c7.c455c8b780891e00f4d49daaf1bc090a9dbb6cd91c9d5641b0838abe8edf.40fc9793fc5317cacd14467e6bee0e02ed9dfe020981332b8b,45,60
797,344.692078000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.0107010b3d0b952648cd8200365fcd22fdbdf5a0661dceb9cab37ba94366.e0e62c05d1745781b837cc062f3a6b4cb139db7ae893f1100fc5408acaba.d07d9f119167dc1d98deb4fe423be920581d974b07c1eb77956592e19081.1fc3e6beb221c2927fc3769060687ce27ae7749b6c6bd7d3b8,240,5,15,0x00000001,1,0,0,0,,,
798,344.692830000,172.16.249.68,110.185.233.150,323,53,64144,1,0,dnscat.0107010b3d0b952648cd8200365fcd22fdbdf5a0661dceb9cab37ba94366.e0e62c05d1745781b837cc062f3a6b4cb139db7ae893f1100fc5408acaba.d07d9f119167dc1d98deb4fe423be920581d974b07c1eb77956592e19081.1fc3e6beb221c2927fc3769060687ce27ae7749b6c6bd7d3b8,240,5,15,0x00000001,1,1,0,0,dnscat.0107010b3d0b952648cd8200365fcd22fdbdf5a0661dceb9cab37ba94366.e0e62c05d1745781b837cc062f3a6b4cb139db7ae893f1100fc5408acaba.d07d9f119167dc1d98deb4fe423be920581d974b07c1eb77956592e19081.1fc3e6beb221c2927fc3769060687ce27ae7749b6c6bd7d3b8,45,60
799,344.738646000,110.185.233.150,172.16.249.68,67,64144,53,0,,dnscat.28610101612ff791568652002cf878a28e,41,2,5,0x00000001,1,0,0,0,,,
800,344.739136000,172.16.249.68,110.185.233.150,122,53,64144,1,0,dnscat.28610101612ff791568652002cf878a28e,41,2,5,0x00000001,1,1,0,0,dnscat.28610101612ff791568652002cf878a28e,43,60
801,344.882728000,110.185.233.150,172.16.249.68,266,64144,53,0,,dnscat.41d5010b3d91c653d2380a0037bc266f5458ab9f39bd98b832e1b6afc8ce.6fc2a4e3f3bcd3a144fec19f108662d0b38a5223e2ed87f1da1de3d7174c.4624753ba13d1bd5d98b8081b35a3bf5a67c5cde2701893cec58ebc7ff4c.98ab339735df4eb3d47ed11ab720719df7b4dd24789c0a5261,240,5,5,0x00000001,1,0,0,0,,,
