frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
1,0.000000000,175.155.120.141,172.16.249.68,106,50223,53,0,,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,0,0,1,<Root>,12,
2,0.059153000,175.155.120.141,172.16.249.68,106,22262,53,0,,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,0,0,1,<Root>,12,
3,0.092556000,172.16.249.68,175.155.120.141,121,53,50223,1,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,1,0,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,26,30
4,0.104035000,172.16.249.68,175.155.120.141,121,53,22262,1,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,1,0,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,26,30
5,0.122344000,175.155.120.141,172.16.249.68,106,29737,53,0,,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,0,0,1,<Root>,12,
6,0.129558000,172.16.249.68,175.155.120.141,121,53,29737,1,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,1,0,0,aaaaaaaaagaaeaaaaaaijkbmpjlaegabaaaaa.dns2tcp.leaflove.cn,26,30
7,0.415284000,59.37.116.141,172.16.249.68,119,58430,53,0,,bb11ArLTb7ogjychb0If6kdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,70,4,16,0x00000001,1,0,0,1,<Root>,12,
8,0.429610000,172.16.249.68,59.37.116.141,174,53,58430,1,0,bb11ArLTb7ogjychb0If6kdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,70,4,16,0x00000001,1,1,0,0,bb11ArLTb7ogjychb0If6kdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,66,30
9,0.533538000,59.37.116.141,172.16.249.68,98,15067,53,0,,ba8Lb8C4b7of362rdvz--ylLQzn84.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
10,0.554186000,172.16.249.68,59.37.116.141,308,53,15067,1,0,ba8Lb8C4b7of362rdvz--ylLQzn84.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of362rdvz--ylLQzn84.dns2tcp.leaflove.cn,221,30
11,0.718494000,175.155.120.140,172.16.249.68,297,16943,53,0,,bkxEzOfLb7ogz8vaDM67pfgLYzE0IdhdI5P9gWVopeKgMgAny9b1Ir8cyo4aRzy.IgAWT4tNbFm5IqFdd5b5k9b0Q5cBvq7Cm7DpjTWC20mqtRkxebc54zosqiNootc.qpU87vpJb2HKBcEfCtxTrpoae0PCmjQvIlmGhWLGyQPkTFX5v7fVpzhAJmZ9U56.bpxrKSYUhLgjyjqkeEbudUdufnBL4hWb4t-l.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
12,0.719235000,172.16.249.68,175.155.120.140,502,53,16943,1,0,bkxEzOfLb7ogz8vaDM67pfgLYzE0IdhdI5P9gWVopeKgMgAny9b1Ir8cyo4aRzy.IgAWT4tNbFm5IqFdd5b5k9b0Q5cBvq7Cm7DpjTWC20mqtRkxebc54zosqiNootc.qpU87vpJb2HKBcEfCtxTrpoae0PCmjQvIlmGhWLGyQPkTFX5v7fVpzhAJmZ9U56.bpxrKSYUhLgjyjqkeEbudUdufnBL4hWb4t-l.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLb7ogz8vaDM67pfgLYzE0IdhdI5P9gWVopeKgMgAny9b1Ir8cyo4aRzy.IgAWT4tNbFm5IqFdd5b5k9b0Q5cBvq7Cm7DpjTWC20mqtRkxebc54zosqiNootc.qpU87vpJb2HKBcEfCtxTrpoae0PCmjQvIlmGhWLGyQPkTFX5v7fVpzhAJmZ9U56.bpxrKSYUhLgjyjqkeEbudUdufnBL4hWb4t-l.dns2tcp.leaflove.cn,216,30
13,0.735105000,59.37.116.141,172.16.249.68,297,43183,53,0,,bkxEzOfLb7ogQHPm5md-munN5iv71fW3J4GLePlFRaFquCEISGp1rhXcIov6VWS.QlcS9aqzeZPnoAmflcyFquhqtvCDsnDrAP-DrB7M6nxc9VfqRNh9ZO0sLg1SxG1.9rDJc3YjrDYzbCUaLvUBLYmS1RgL1iMMh2yLeZf9aFvm6eapCjadfLueNmSssMg.ObeL06g6f1gKe4omEd0kqbkYp5KAXbTmh-8L.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
14,0.735862000,172.16.249.68,59.37.116.141,302,53,43183,1,0,bkxEzOfLb7ogQHPm5md-munN5iv71fW3J4GLePlFRaFquCEISGp1rhXcIov6VWS.QlcS9aqzeZPnoAmflcyFquhqtvCDsnDrAP-DrB7M6nxc9VfqRNh9ZO0sLg1SxG1.9rDJc3YjrDYzbCUaLvUBLYmS1RgL1iMMh2yLeZf9aFvm6eapCjadfLueNmSssMg.ObeL06g6f1gKe4omEd0kqbkYp5KAXbTmh-8L.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLb7ogQHPm5md-munN5iv71fW3J4GLePlFRaFquCEISGp1rhXcIov6VWS.QlcS9aqzeZPnoAmflcyFquhqtvCDsnDrAP-DrB7M6nxc9VfqRNh9ZO0sLg1SxG1.9rDJc3YjrDYzbCUaLvUBLYmS1RgL1iMMh2yLeZf9aFvm6eapCjadfLueNmSssMg.ObeL06g6f1gKe4omEd0kqbkYp5KAXbTmh-8L.dns2tcp.leaflove.cn,16,30
15,0.835967000,175.155.120.141,172.16.249.68,297,49461,53,0,,bkxEzOfLb7og7c5ir0cU36qkhAWzbh6q2Fa4l65wk3DgHJTtv8ouCNkMSlhfLf1.7lqQU2ynadImN-6iF95a0PcCz9HlncoWGKrqgrVpZZdmmsm6XdliSNukTp-EVbN.-aL7WOwOp5wX-9slvODOFDfJuUFkbdJ-ds94qFZadTppiJAmLihMgRZqYarEZAg.gqqs6PlkdJ7hmqBqkiMsRcf18qjDodozue8-.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
16,0.836726000,172.16.249.68,175.155.120.141,302,53,49461,1,0,bkxEzOfLb7og7c5ir0cU36qkhAWzbh6q2Fa4l65wk3DgHJTtv8ouCNkMSlhfLf1.7lqQU2ynadImN-6iF95a0PcCz9HlncoWGKrqgrVpZZdmmsm6XdliSNukTp-EVbN.-aL7WOwOp5wX-9slvODOFDfJuUFkbdJ-ds94qFZadTppiJAmLihMgRZqYarEZAg.gqqs6PlkdJ7hmqBqkiMsRcf18qjDodozue8-.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLb7og7c5ir0cU36qkhAWzbh6q2Fa4l65wk3DgHJTtv8ouCNkMSlhfLf1.7lqQU2ynadImN-6iF95a0PcCz9HlncoWGKrqgrVpZZdmmsm6XdliSNukTp-EVbN.-aL7WOwOp5wX-9slvODOFDfJuUFkbdJ-ds94qFZadTppiJAmLihMgRZqYarEZAg.gqqs6PlkdJ7hmqBqkiMsRcf18qjDodozue8-.dns2tcp.leaflove.cn,16,30
17,0.899113000,59.37.116.141,172.16.249.68,98,53494,53,0,,ba8Lb8C4b7ohmJtb1wXsZYjqIsLbt.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
18,0.900971000,172.16.249.68,59.37.116.141,103,53,53494,1,0,ba8Lb8C4b7ohmJtb1wXsZYjqIsLbt.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7ohmJtb1wXsZYjqIsLbt.dns2tcp.leaflove.cn,16,30
19,1.195022000,175.155.120.140,172.16.249.68,98,48412,53,0,,ba8Lb8C4b7of3-6nZ9ohjBaM3Xohz.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
20,1.195584000,172.16.249.68,175.155.120.140,103,53,48412,1,0,ba8Lb8C4b7of3-6nZ9ohjBaM3Xohz.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of3-6nZ9ohjBaM3Xohz.dns2tcp.leaflove.cn,16,30
21,1.402228000,175.155.120.140,172.16.249.68,98,58388,53,0,,ba8Lb8C4b7of3-6oTqUNAseTvALhq.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
22,1.402807000,172.16.249.68,175.155.120.140,103,53,58388,1,0,ba8Lb8C4b7of3-6oTqUNAseTvALhq.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of3-6oTqUNAseTvALhq.dns2tcp.leaflove.cn,16,30
23,1.667715000,175.155.120.141,172.16.249.68,98,41909,53,0,,ba8Lb8C4b7of3-6rmiodiOjVk4WhR.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
24,1.668382000,172.16.249.68,175.155.120.141,103,53,41909,1,0,ba8Lb8C4b7of3-6rmiodiOjVk4WhR.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of3-6rmiodiOjVk4WhR.dns2tcp.leaflove.cn,16,30
25,2.473133000,182.140.186.142,172.16.249.68,98,51936,53,0,,ba8Lb8C4b7of3-6c5gJSzJrr0S6OM.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
26,2.473683000,172.16.249.68,182.140.186.142,303,53,51936,1,0,ba8Lb8C4b7of3-6c5gJSzJrr0S6OM.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of3-6c5gJSzJrr0S6OM.dns2tcp.leaflove.cn,216,30
27,2.692287000,175.155.120.141,172.16.249.68,98,25601,53,0,,ba8Lb8C4b7of4d-jw8zjHKgKauO5d.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
28,2.692867000,172.16.249.68,175.155.120.141,103,53,25601,1,0,ba8Lb8C4b7of4d-jw8zjHKgKauO5d.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4d-jw8zjHKgKauO5d.dns2tcp.leaflove.cn,16,30
29,2.750783000,175.155.120.141,172.16.249.68,155,10706,53,0,,bdSR0JmBb7ohDiFrcq9S-CaADZTZ2coRrDoSel6UCzHiGq0hjKi7BY-v3eJ6n4F.KhlT4QG5atAY3Hvaaaaaaa.dns2tcp.leaflove.cn,106,5,16,0x00000001,1,0,0,1,<Root>,12,
30,2.751442000,172.16.249.68,175.155.120.141,160,53,10706,1,0,bdSR0JmBb7ohDiFrcq9S-CaADZTZ2coRrDoSel6UCzHiGq0hjKi7BY-v3eJ6n4F.KhlT4QG5atAY3Hvaaaaaaa.dns2tcp.leaflove.cn,106,5,16,0x00000001,1,1,0,0,bdSR0JmBb7ohDiFrcq9S-CaADZTZ2coRrDoSel6UCzHiGq0hjKi7BY-v3eJ6n4F.KhlT4QG5atAY3Hvaaaaaaa.dns2tcp.leaflove.cn,16,30
31,2.888039000,182.140.186.142,172.16.249.68,98,54668,53,0,,ba8Lb8C4b7of4d-mHdiRpGayHgtGk.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
32,2.889804000,172.16.249.68,182.140.186.142,308,53,54668,1,0,ba8Lb8C4b7of4d-mHdiRpGayHgtGk.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4d-mHdiRpGayHgtGk.dns2tcp.leaflove.cn,221,30
33,3.066109000,182.140.186.142,172.16.249.68,98,53486,53,0,,ba8Lb8C4b7of4d-o2omOmSl30MJNI.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
34,3.066657000,172.16.249.68,182.140.186.142,308,53,53486,1,0,ba8Lb8C4b7of4d-o2omOmSl30MJNI.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4d-o2omOmSl30MJNI.dns2tcp.leaflove.cn,221,30
35,3.202864000,182.140.186.142,172.16.249.68,98,27217,53,0,,ba8Lb8C4b7of4idcfsrSb5hihK7lU.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
36,3.203418000,172.16.249.68,182.140.186.142,238,53,27217,1,0,ba8Lb8C4b7of4idcfsrSb5hihK7lU.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4idcfsrSb5hihK7lU.dns2tcp.leaflove.cn,151,30
37,3.247692000,175.155.120.140,172.16.249.68,98,56423,53,0,,ba8Lb8C4b7of4mhgm9dmmUjijW2j5.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
38,3.248164000,172.16.249.68,175.155.120.140,103,53,56423,1,0,ba8Lb8C4b7of4mhgm9dmmUjijW2j5.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4mhgm9dmmUjijW2j5.dns2tcp.leaflove.cn,16,30
39,3.391740000,175.155.120.140,172.16.249.68,98,35319,53,0,,ba8Lb8C4b7of4mhl9GtdbfoJ10GDr.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
40,3.392497000,172.16.249.68,175.155.120.140,103,53,35319,1,0,ba8Lb8C4b7of4mhl9GtdbfoJ10GDr.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4mhl9GtdbfoJ10GDr.dns2tcp.leaflove.cn,16,30
41,3.395857000,59.37.116.141,172.16.249.68,176,58422,53,0,,beHNKpbmb7ohT07g7gjOkMaRNZAG9aaaaaaaaaaJfqAeGJ73Snf64pzpCiJbt9L.qiq5ol77pxzrD71cLKQZxxnc9tezUqRtx4xdffpUwJS.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,0,0,1,<Root>,12,
42,3.396406000,172.16.249.68,59.37.116.141,181,53,58422,1,0,beHNKpbmb7ohT07g7gjOkMaRNZAG9aaaaaaaaaaJfqAeGJ73Snf64pzpCiJbt9L.qiq5ol77pxzrD71cLKQZxxnc9tezUqRtx4xdffpUwJS.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,1,0,0,beHNKpbmb7ohT07g7gjOkMaRNZAG9aaaaaaaaaaJfqAeGJ73Snf64pzpCiJbt9L.qiq5ol77pxzrD71cLKQZxxnc9tezUqRtx4xdffpUwJS.dns2tcp.leaflove.cn,16,30
43,3.575246000,175.155.120.141,172.16.249.68,98,26482,53,0,,ba8Lb8C4b7of4qldHpfG9tciPbbkN.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
44,3.576251000,172.16.249.68,175.155.120.141,158,53,26482,1,0,ba8Lb8C4b7of4qldHpfG9tciPbbkN.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4qldHpfG9tciPbbkN.dns2tcp.leaflove.cn,71,30
45,3.721844000,175.155.120.141,172.16.249.68,98,30059,53,0,,ba8Lb8C4b7of4upmho1S5rhkm-L5j.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
46,3.722451000,172.16.249.68,175.155.120.141,103,53,30059,1,0,ba8Lb8C4b7of4upmho1S5rhkm-L5j.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4upmho1S5rhkm-L5j.dns2tcp.leaflove.cn,16,30
47,3.844366000,59.37.116.141,172.16.249.68,176,46870,53,0,,beHNKpbmb7oh-AqcSf76YihereRTdpiCBsn6kYMZRbvpBYkblfcepaiRfnh6eO-.5hG7vfqrqC2ziS5rFVxf9FkhES9eketuZMJLrGJFmnm.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,0,0,1,<Root>,12,
48,3.844980000,172.16.249.68,59.37.116.141,181,53,46870,1,0,beHNKpbmb7oh-AqcSf76YihereRTdpiCBsn6kYMZRbvpBYkblfcepaiRfnh6eO-.5hG7vfqrqC2ziS5rFVxf9FkhES9eketuZMJLrGJFmnm.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,1,0,0,beHNKpbmb7oh-AqcSf76YihereRTdpiCBsn6kYMZRbvpBYkblfcepaiRfnh6eO-.5hG7vfqrqC2ziS5rFVxf9FkhES9eketuZMJLrGJFmnm.dns2tcp.leaflove.cn,16,30
49,3.977440000,175.155.120.141,172.16.249.68,98,37814,53,0,,ba8Lb8C4b7of4upiQ3T5hioF91EEj.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
50,3.981281000,172.16.249.68,175.155.120.141,168,53,37814,1,0,ba8Lb8C4b7of4upiQ3T5hioF91EEj.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4upiQ3T5hioF91EEj.dns2tcp.leaflove.cn,81,30
51,4.147298000,175.155.120.140,172.16.249.68,98,35766,53,0,,ba8Lb8C4b7of4ytoGWRFtJjYmqK5c.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
52,4.148021000,172.16.249.68,175.155.120.140,103,53,35766,1,0,ba8Lb8C4b7of4ytoGWRFtJjYmqK5c.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytoGWRFtJjYmqK5c.dns2tcp.leaflove.cn,16,30
53,4.206290000,59.37.116.141,172.16.249.68,98,24397,53,0,,ba8Lb8C4b7of4ytaKqYQTRifpxGEd.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
54,4.209192000,172.16.249.68,59.37.116.141,103,53,24397,1,0,ba8Lb8C4b7of4ytaKqYQTRifpxGEd.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytaKqYQTRifpxGEd.dns2tcp.leaflove.cn,16,30
55,4.341120000,59.37.116.141,172.16.249.68,98,26179,53,0,,ba8Lb8C4b7of4ytgnk0v86qFMkNW8.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
56,4.341684000,172.16.249.68,59.37.116.141,103,53,26179,1,0,ba8Lb8C4b7of4ytgnk0v86qFMkNW8.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytgnk0v86qFMkNW8.dns2tcp.leaflove.cn,16,30
57,4.481289000,175.155.120.141,172.16.249.68,98,15502,53,0,,ba8Lb8C4b7of4ytnJq-bkVmGyRtjD.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
58,4.481858000,172.16.249.68,175.155.120.141,103,53,15502,1,0,ba8Lb8C4b7of4ytnJq-bkVmGyRtjD.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytnJq-bkVmGyRtjD.dns2tcp.leaflove.cn,16,30
59,4.828579000,59.37.116.141,172.16.249.68,98,62058,53,0,,ba8Lb8C4b7of4ytqPfrmVQj785ICP.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
60,4.829128000,172.16.249.68,59.37.116.141,103,53,62058,1,0,ba8Lb8C4b7of4ytqPfrmVQj785ICP.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytqPfrmVQj785ICP.dns2tcp.leaflove.cn,16,30
61,5.598241000,182.140.186.142,172.16.249.68,98,24062,53,0,,ba8Lb8C4b7of4ytefpU1-lcPe9yfn.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
62,5.598810000,172.16.249.68,182.140.186.142,103,53,24062,1,0,ba8Lb8C4b7of4ytefpU1-lcPe9yfn.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytefpU1-lcPe9yfn.dns2tcp.leaflove.cn,16,30
63,6.333120000,175.155.120.141,172.16.249.68,98,29612,53,0,,ba8Lb8C4b7of4ytkiob7G4o01H81l.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
64,6.333704000,172.16.249.68,175.155.120.141,103,53,29612,1,0,ba8Lb8C4b7of4ytkiob7G4o01H81l.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytkiob7G4o01H81l.dns2tcp.leaflove.cn,16,30
65,7.075624000,175.155.120.141,172.16.249.68,98,15360,53,0,,ba8Lb8C4b7of4ytqg2QyUIjzGIGc0.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
66,7.076154000,172.16.249.68,175.155.120.141,103,53,15360,1,0,ba8Lb8C4b7of4ytqg2QyUIjzGIGc0.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytqg2QyUIjzGIGc0.dns2tcp.leaflove.cn,16,30
67,7.883562000,175.155.120.140,172.16.249.68,98,22967,53,0,,ba8Lb8C4b7of4yteBsHxg3gcihEC5.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
68,7.884112000,172.16.249.68,175.155.120.140,103,53,22967,1,0,ba8Lb8C4b7of4yteBsHxg3gcihEC5.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4yteBsHxg3gcihEC5.dns2tcp.leaflove.cn,16,30
69,8.325027000,59.37.116.141,172.16.249.68,297,16396,53,0,,bkxEzOfLb7oip-Ker9XZE5oxKaY6rmA63U6ViC1LF1HkafhV2BhTET2xElsc3gu.mm483ZnMpe3HAyihqwM7jsafVMDcZdDWMOGsoD4DHWdb0nPmbintxEXjHq4L8SF.PpLz7MC1ijrx4GTltAxu-bh8LjDFAeEd48aVedKcsrDe6UTKp-c7tgmiknsk7-K.SbkMYn89pC8DJ4gfD2BvvHkzr0SkRrgLNwsZ.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
70,8.327230000,172.16.249.68,59.37.116.141,302,53,16396,1,0,bkxEzOfLb7oip-Ker9XZE5oxKaY6rmA63U6ViC1LF1HkafhV2BhTET2xElsc3gu.mm483ZnMpe3HAyihqwM7jsafVMDcZdDWMOGsoD4DHWdb0nPmbintxEXjHq4L8SF.PpLz7MC1ijrx4GTltAxu-bh8LjDFAeEd48aVedKcsrDe6UTKp-c7tgmiknsk7-K.SbkMYn89pC8DJ4gfD2BvvHkzr0SkRrgLNwsZ.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLb7oip-Ker9XZE5oxKaY6rmA63U6ViC1LF1HkafhV2BhTET2xElsc3gu.mm483ZnMpe3HAyihqwM7jsafVMDcZdDWMOGsoD4DHWdb0nPmbintxEXjHq4L8SF.PpLz7MC1ijrx4GTltAxu-bh8LjDFAeEd48aVedKcsrDe6UTKp-c7tgmiknsk7-K.SbkMYn89pC8DJ4gfD2BvvHkzr0SkRrgLNwsZ.dns2tcp.leaflove.cn,16,30
71,8.476167000,175.155.120.141,172.16.249.68,91,59082,53,0,,baM7YV2Kb7oiGF0bJu2Bt8.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,0,0,1,<Root>,12,
72,8.479052000,172.16.249.68,175.155.120.141,96,53,59082,1,0,baM7YV2Kb7oiGF0bJu2Bt8.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,1,0,0,baM7YV2Kb7oiGF0bJu2Bt8.dns2tcp.leaflove.cn,16,30
73,8.706961000,175.155.120.140,172.16.249.68,98,21217,53,0,,ba8Lb8C4b7of4ytmmB3wIkncKg-az.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
74,8.707820000,172.16.249.68,175.155.120.140,138,53,21217,1,0,ba8Lb8C4b7of4ytmmB3wIkncKg-az.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytmmB3wIkncKg-az.dns2tcp.leaflove.cn,51,30
75,8.863074000,175.155.120.140,172.16.249.68,98,38040,53,0,,ba8Lb8C4b7of4ytpSl5l5BfTnRazF.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
76,8.864799000,172.16.249.68,175.155.120.140,308,53,38040,1,0,ba8Lb8C4b7of4ytpSl5l5BfTnRazF.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4ytpSl5l5BfTnRazF.dns2tcp.leaflove.cn,221,30
77,8.969339000,175.155.120.140,172.16.249.68,247,61024,53,0,,bigQhGKFb7oiXfjnuG0r55gxOFGewesRaL5vrDWN-c1n818owsa6EXQwAl7pwPn.MdyDnpPRmjvaIhNeYBYztRoNHl5bRqUJMj2ehKw9jhRluNI0HsnAlO-2db-1Yjc.urpkuWkJnl8fqt-aLkiuzwqPKCe7PnXZhrapeQG47nJfHsRIex.dns2tcp.leaflove.cn,198,6,16,0x00000001,1,0,0,1,<Root>,12,
78,8.970143000,172.16.249.68,175.155.120.140,457,53,61024,1,0,bigQhGKFb7oiXfjnuG0r55gxOFGewesRaL5vrDWN-c1n818owsa6EXQwAl7pwPn.MdyDnpPRmjvaIhNeYBYztRoNHl5bRqUJMj2ehKw9jhRluNI0HsnAlO-2db-1Yjc.urpkuWkJnl8fqt-aLkiuzwqPKCe7PnXZhrapeQG47nJfHsRIex.dns2tcp.leaflove.cn,198,6,16,0x00000001,1,1,0,0,bigQhGKFb7oiXfjnuG0r55gxOFGewesRaL5vrDWN-c1n818owsa6EXQwAl7pwPn.MdyDnpPRmjvaIhNeYBYztRoNHl5bRqUJMj2ehKw9jhRluNI0HsnAlO-2db-1Yjc.urpkuWkJnl8fqt-aLkiuzwqPKCe7PnXZhrapeQG47nJfHsRIex.dns2tcp.leaflove.cn,221,30
79,9.036588000,59.37.116.141,172.16.249.68,98,48113,53,0,,ba8Lb8C4b7of4GBaLhdE5EaaPrfoX.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
80,9.038172000,172.16.249.68,59.37.116.141,258,53,48113,1,0,ba8Lb8C4b7of4GBaLhdE5EaaPrfoX.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4GBaLhdE5EaaPrfoX.dns2tcp.leaflove.cn,171,30
81,9.105285000,59.37.116.141,172.16.249.68,98,22451,53,0,,ba8Lb8C4b7of4OJgfvTXCKaT8Zwgu.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
82,9.106160000,172.16.249.68,59.37.116.141,148,53,22451,1,0,ba8Lb8C4b7of4OJgfvTXCKaT8Zwgu.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of4OJgfvTXCKaT8Zwgu.dns2tcp.leaflove.cn,61,30
