frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
1,0.000000000,192.168.1.247,192.168.1.1,35,56422,53,0,,app.bt.cn,9,3,1,0x00000001,1,0,0,0,,,
2,0.003785000,192.168.1.1,192.168.1.247,119,53,56422,1,0,app.bt.cn,9,3,1,0x00000001,1,4,0,0,app.bt.cn,23,60
3,0.020461000,192.168.1.247,192.168.1.1,35,56874,53,0,,www.bt.cn,9,3,1,0x00000001,1,0,0,0,,,
4,0.024789000,192.168.1.1,192.168.1.247,51,53,56874,1,0,www.bt.cn,9,3,1,0x00000001,1,1,0,0,www.bt.cn,4,60
5,75.541038000,192.168.1.247,192.168.1.1,37,60522,53,0,,v.bakar.moe,11,3,1,0x00000001,1,0,0,0,,,
6,75.861118000,192.168.1.1,192.168.1.247,53,53,60522,1,0,v.bakar.moe,11,3,1,0x00000001,1,1,0,0,v.bakar.moe,4,300
7,95.964180000,192.168.1.247,192.168.1.1,37,53832,53,0,,i.ytimg.com,11,3,1,0x00000001,1,0,0,0,,,
8,95.969400000,192.168.1.1,192.168.1.247,53,53,53832,1,0,i.ytimg.com,11,3,1,0x00000001,1,1,0,0,i.ytimg.com,4,3
9,96.039338000,192.168.1.247,192.168.1.1,41,54531,53,0,,www.youtube.com,15,3,1,0x00000001,1,0,0,0,,,
10,96.043186000,192.168.1.1,192.168.1.247,57,53,54531,1,0,www.youtube.com,15,3,1,0x00000001,1,1,0,0,www.youtube.com,4,28
11,98.636006000,192.168.1.247,192.168.1.1,38,62610,53,0,,s1.hdslb.com,12,3,1,0x00000001,1,0,0,0,,,
12,98.636160000,192.168.1.247,192.168.1.1,42,63509,53,0,,www.bilibili.com,16,3,1,0x00000001,1,0,0,0,,,
13,98.636729000,192.168.1.247,192.168.1.1,38,65433,53,0,,i0.hdslb.com,12,3,1,0x00000001,1,0,0,0,,,
14,98.640328000,192.168.1.1,192.168.1.247,226,53,62610,1,0,s1.hdslb.com,12,3,1,0x00000001,1,10,0,0,s1.hdslb.com,10,81
15,98.640329000,192.168.1.1,192.168.1.247,90,53,63509,1,0,www.bilibili.com,16,3,1,0x00000001,1,2,0,0,www.bilibili.com,20,131
16,98.643043000,192.168.1.1,192.168.1.247,137,53,65433,1,0,i0.hdslb.com,12,3,1,0x00000001,1,5,0,0,i0.hdslb.com,6,229
17,98.677055000,192.168.1.247,192.168.1.1,42,62913,53,0,,static.hdslb.com,16,3,1,0x00000001,1,0,0,0,,,
18,98.677984000,192.168.1.247,192.168.1.1,38,52400,53,0,,s2.hdslb.com,12,3,1,0x00000001,1,0,0,0,,,
19,98.680988000,192.168.1.1,192.168.1.247,220,53,52400,1,0,s2.hdslb.com,12,3,1,0x00000001,1,8,0,0,s2.hdslb.com,10,82
20,98.684972000,192.168.1.1,192.168.1.247,325,53,62913,1,0,static.hdslb.com,16,3,1,0x00000001,1,16,0,0,static.hdslb.com,31,32
21,99.101625000,192.168.1.247,192.168.1.1,38,54536,53,0,,i2.hdslb.com,12,3,1,0x00000001,1,0,0,0,,,
22,99.117119000,192.168.1.1,192.168.1.247,137,53,54536,1,0,i2.hdslb.com,12,3,1,0x00000001,1,5,0,0,i2.hdslb.com,6,92
23,99.740443000,192.168.1.247,192.168.1.1,43,64371,53,0,,data.bilibili.com,17,3,1,0x00000001,1,0,0,0,,,
24,99.744422000,192.168.1.1,192.168.1.247,142,53,64371,1,0,data.bilibili.com,17,3,1,0x00000001,1,3,0,0,data.bilibili.com,42,50
25,100.758935000,192.168.1.247,192.168.1.1,41,65176,53,0,,cm.bilibili.com,15,3,1,0x00000001,1,0,0,0,,,
26,100.761846000,192.168.1.1,192.168.1.247,89,53,65176,1,0,cm.bilibili.com,15,3,1,0x00000001,1,2,0,0,cm.bilibili.com,20,264
27,100.766702000,192.168.1.247,192.168.1.1,42,59369,53,0,,api.bilibili.com,16,3,1,0x00000001,1,0,0,0,,,
28,100.771250000,192.168.1.1,192.168.1.247,90,53,59369,1,0,api.bilibili.com,16,3,1,0x00000001,1,2,0,0,api.bilibili.com,20,257
29,101.276157000,192.168.1.247,192.168.1.1,46,59968,53,0,,message.bilibili.com,20,3,1,0x00000001,1,0,0,0,,,
30,101.281394000,192.168.1.1,192.168.1.247,94,53,59968,1,0,message.bilibili.com,20,3,1,0x00000001,1,2,0,0,message.bilibili.com,20,66
31,101.292783000,192.168.1.247,192.168.1.1,45,57934,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
32,101.297383000,192.168.1.1,192.168.1.247,93,53,57934,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,2,0,0,api.vc.bilibili.com,20,522
33,101.520173000,192.168.1.247,192.168.1.1,42,61446,53,0,,backup.hdslb.com,16,3,1,0x00000001,1,0,0,0,,,
34,101.529557000,192.168.1.1,192.168.1.247,213,53,61446,1,0,backup.hdslb.com,16,3,1,0x00000001,1,9,0,0,backup.hdslb.com,31,571
35,123.334451000,192.168.1.247,192.168.1.1,47,53892,53,0,,api.live.bilibili.com,21,4,1,0x00000001,1,0,0,0,,,
36,123.341030000,192.168.1.1,192.168.1.247,95,53,53892,1,0,api.live.bilibili.com,21,4,1,0x00000001,1,2,0,0,api.live.bilibili.com,20,19
37,123.551653000,192.168.1.247,192.168.1.1,38,53285,53,0,,i1.hdslb.com,12,3,1,0x00000001,1,0,0,0,,,
38,123.557354000,192.168.1.1,192.168.1.247,216,53,53285,1,0,i1.hdslb.com,12,3,1,0x00000001,1,8,0,0,i1.hdslb.com,6,23
39,133.422764000,192.168.1.247,192.168.1.1,53,57264,53,0,,roaming.officeapps.live.com,27,4,1,0x00000001,1,0,0,0,,,
40,133.425572000,192.168.1.1,192.168.1.247,116,53,57264,1,0,roaming.officeapps.live.com,27,4,1,0x00000001,1,2,0,0,roaming.officeapps.live.com,35,1123
41,139.429318000,192.168.1.247,192.168.1.1,46,58753,53,0,,beacons.gcp.gvt2.com,20,4,1,0x00000001,1,0,0,0,,,
42,139.433152000,192.168.1.1,192.168.1.247,140,53,58753,1,0,beacons.gcp.gvt2.com,20,4,1,0x00000001,1,5,0,0,beacons.gcp.gvt2.com,18,121
43,259.141871000,192.168.1.247,192.168.1.1,42,49870,53,0,,beacons.gvt2.com,16,3,1,0x00000001,1,0,0,0,,,
44,259.144883000,192.168.1.1,192.168.1.247,106,53,49870,1,0,beacons.gvt2.com,16,3,1,0x00000001,1,4,0,0,beacons.gvt2.com,4,146
45,306.394429000,192.168.1.247,192.168.1.1,46,56453,53,0,,activity.windows.com,20,3,1,0x00000001,1,0,0,0,,,
46,306.398113000,192.168.1.1,192.168.1.247,155,53,56453,1,0,activity.windows.com,20,3,1,0x00000001,1,4,0,0,activity.windows.com,40,127
47,405.396198000,192.168.1.247,192.168.1.1,36,62776,53,0,,zyx.qq.com,10,3,1,0x00000001,1,0,0,0,,,
48,405.403872000,192.168.1.1,192.168.1.247,292,53,62776,1,0,zyx.qq.com,10,3,1,0x00000001,1,16,0,0,zyx.qq.com,4,30
49,433.633417000,192.168.1.247,192.168.1.1,41,55979,53,0,,connc.gj.qq.com,15,4,1,0x00000001,1,0,0,0,,,
50,433.638440000,192.168.1.1,192.168.1.247,121,53,55979,1,0,connc.gj.qq.com,15,4,1,0x00000001,1,5,0,0,connc.gj.qq.com,4,33
51,435.000077000,192.168.1.247,192.168.1.1,50,64815,53,0,,p2pupgrade.gamedl.qq.com,24,4,1,0x00000001,1,0,0,0,,,
52,435.003846000,192.168.1.1,192.168.1.247,82,53,64815,1,0,p2pupgrade.gamedl.qq.com,24,4,1,0x00000001,1,2,0,0,p2pupgrade.gamedl.qq.com,4,244
53,435.003958000,192.168.1.247,192.168.1.1,39,55664,53,0,,dlied6.qq.com,13,3,1,0x00000001,1,0,0,0,,,
54,435.012915000,192.168.1.1,192.168.1.247,309,53,55664,1,0,dlied6.qq.com,13,3,1,0x00000001,1,16,0,0,dlied6.qq.com,10,70
55,435.124026000,192.168.1.247,192.168.1.1,39,51973,53,0,,dlied6.qq.com,13,3,1,0x00000001,1,0,0,0,,,
56,435.124676000,192.168.1.1,192.168.1.247,321,53,51973,1,0,dlied6.qq.com,13,3,1,0x00000001,1,16,0,0,dlied6.qq.com,16,70
57,436.035393000,192.168.1.247,192.168.1.1,44,49309,53,0,,stat.gamedl.qq.com,18,4,1,0x00000001,1,0,0,0,,,
58,436.035395000,192.168.1.247,192.168.1.1,46,52219,53,0,,config.gamedl.qq.com,20,4,1,0x00000001,1,0,0,0,,,
59,436.039738000,192.168.1.1,192.168.1.247,140,53,49309,1,0,stat.gamedl.qq.com,18,4,1,0x00000001,1,6,0,0,stat.gamedl.qq.com,4,243
60,436.039739000,192.168.1.1,192.168.1.247,78,53,52219,1,0,config.gamedl.qq.com,20,4,1,0x00000001,1,2,0,0,config.gamedl.qq.com,4,205
61,436.143684000,192.168.1.247,192.168.1.1,43,61016,53,0,,ps2.gamedl.qq.com,17,4,1,0x00000001,1,0,0,0,,,
62,436.146594000,192.168.1.247,192.168.1.1,49,52937,53,0,,p2pupdate.gamedl.qq.com,23,4,1,0x00000001,1,0,0,0,,,
63,436.147269000,192.168.1.1,192.168.1.247,75,53,61016,1,0,ps2.gamedl.qq.com,17,4,1,0x00000001,1,2,0,0,ps2.gamedl.qq.com,4,370
64,436.148543000,192.168.1.247,192.168.1.1,44,59451,53,0,,stun.qqlive.qq.com,18,4,1,0x00000001,1,0,0,0,,,
65,436.150760000,192.168.1.1,192.168.1.247,81,53,52937,1,0,p2pupdate.gamedl.qq.com,23,4,1,0x00000001,1,2,0,0,p2pupdate.gamedl.qq.com,4,324
66,436.154351000,192.168.1.1,192.168.1.247,130,53,59451,1,0,stun.qqlive.qq.com,18,4,1,0x00000001,1,5,0,0,stun.qqlive.qq.com,10,6547
67,466.186358000,192.168.1.247,192.168.1.1,32,55494,53,0,,url.cn,6,2,1,0x00000001,1,0,0,0,,,
68,466.189863000,192.168.1.1,192.168.1.247,64,53,55494,1,0,url.cn,6,2,1,0x00000001,1,2,0,0,url.cn,4,547
69,466.312364000,192.168.1.247,192.168.1.1,41,54336,53,0,,qqadapt.qpic.cn,15,3,1,0x00000001,1,0,0,0,,,
70,466.315799000,192.168.1.1,192.168.1.247,141,53,54336,1,0,qqadapt.qpic.cn,15,3,1,0x00000001,1,4,0,0,qqadapt.qpic.cn,29,511
71,587.826803000,192.168.1.247,192.168.1.1,47,61620,53,0,,alt5-mtalk.google.com,21,3,1,0x00000001,1,0,0,0,,,
72,587.834417000,192.168.1.1,192.168.1.247,97,53,61620,1,0,alt5-mtalk.google.com,21,3,1,0x00000001,1,2,0,0,alt5-mtalk.google.com,22,41801
73,680.944914000,192.168.1.247,192.168.1.1,37,50727,53,0,,arc.msn.com,11,3,1,0x00000001,1,0,0,0,,,
74,680.947639000,192.168.1.1,192.168.1.247,88,53,50727,1,0,arc.msn.com,11,3,1,0x00000001,1,2,0,0,arc.msn.com,23,235
75,739.694265000,192.168.1.247,192.168.1.1,39,63834,53,0,,crl.certum.pl,13,3,1,0x00000001,1,0,0,0,,,
76,739.697622000,192.168.1.1,192.168.1.247,92,53,63834,1,0,crl.certum.pl,13,3,1,0x00000001,1,2,0,0,crl.certum.pl,25,13
77,740.391541000,192.168.1.247,192.168.1.1,44,53012,53,0,,crl.globalsign.net,18,3,1,0x00000001,1,0,0,0,,,
78,740.394734000,192.168.1.1,192.168.1.247,143,53,53012,1,0,crl.globalsign.net,18,3,1,0x00000001,1,3,0,0,crl.globalsign.net,31,2510
79,761.522724000,192.168.1.247,192.168.1.1,55,61349,53,0,,clientservices.googleapis.com,29,3,1,0x00000001,1,0,0,0,,,
80,761.529053000,192.168.1.1,192.168.1.247,119,53,61349,1,0,clientservices.googleapis.com,29,3,1,0x00000001,1,4,0,0,clientservices.googleapis.com,4,111
81,762.863632000,192.168.1.247,192.168.1.1,55,63413,53,0,,static-api.infinitynewtab.com,29,3,1,0x00000001,1,0,0,0,,,
82,762.867784000,192.168.1.1,192.168.1.247,182,53,63413,1,0,static-api.infinitynewtab.com,29,3,1,0x00000001,1,4,0,0,static-api.infinitynewtab.com,19,60
83,764.126487000,192.168.1.247,192.168.1.1,42,65204,53,0,,cdn.ghostery.com,16,3,1,0x00000001,1,0,0,0,,,
84,764.126488000,192.168.1.247,192.168.1.1,46,61246,53,0,,cmp-cdn.ghostery.com,20,3,1,0x00000001,1,0,0,0,,,
85,764.131258000,192.168.1.1,192.168.1.247,149,53,65204,1,0,cdn.ghostery.com,16,3,1,0x00000001,1,5,0,0,cdn.ghostery.com,31,4
86,764.131259000,192.168.1.1,192.168.1.247,137,53,61246,1,0,cmp-cdn.ghostery.com,20,3,1,0x00000001,1,3,0,0,cmp-cdn.ghostery.com,47,79
87,772.360526000,192.168.1.247,192.168.1.1,59,49931,53,0,,infinity-basic.infinitynewtab.com,33,3,1,0x00000001,1,0,0,0,,,
88,772.364307000,192.168.1.1,192.168.1.247,243,53,49931,1,0,infinity-basic.infinitynewtab.com,33,3,1,0x00000001,1,5,0,0,infinity-basic.infinitynewtab.com,45,459
89,775.395439000,192.168.1.247,192.168.1.1,39,51381,53,0,,api.infura.io,13,3,1,0x00000001,1,0,0,0,,,
90,775.399906000,192.168.1.1,192.168.1.247,96,53,51381,1,0,api.infura.io,13,3,1,0x00000001,1,2,0,0,api.infura.io,29,36
91,782.359187000,192.168.1.247,192.168.1.1,48,60549,53,0,,api.infinitynewtab.com,22,3,1,0x00000001,1,0,0,0,,,
92,782.362502000,192.168.1.1,192.168.1.247,64,53,60549,1,0,api.infinitynewtab.com,22,3,1,0x00000001,1,1,0,0,api.infinitynewtab.com,4,60
93,792.361145000,192.168.1.247,192.168.1.1,39,50119,53,0,,www.yahoo.com,13,3,1,0x00000001,1,0,0,0,,,
94,792.365748000,192.168.1.1,192.168.1.247,105,53,50119,1,0,www.yahoo.com,13,3,1,0x00000001,1,3,0,0,www.yahoo.com,22,1597
95,817.993644000,192.168.1.247,192.168.1.1,42,62770,53,0,,api.ghostery.net,16,3,1,0x00000001,1,0,0,0,,,
96,818.002104000,192.168.1.1,192.168.1.247,74,53,62770,1,0,api.ghostery.net,16,3,1,0x00000001,1,2,0,0,api.ghostery.net,4,6
97,820.885352000,192.168.1.247,192.168.1.1,55,55989,53,0,,v20.events.data.microsoft.com,29,5,1,0x00000001,1,0,0,0,,,
98,820.893667000,192.168.1.1,192.168.1.247,166,53,55989,1,0,v20.events.data.microsoft.com,29,5,1,0x00000001,1,3,0,0,v20.events.data.microsoft.com,47,1768
99,848.380102000,192.168.1.247,192.168.1.1,48,60761,53,0,,2.android.pool.ntp.org,22,5,1,0x00000001,1,0,0,0,,,
100,848.385843000,192.168.1.1,192.168.1.247,112,53,60761,1,0,2.android.pool.ntp.org,22,5,1,0x00000001,1,4,0,0,2.android.pool.ntp.org,4,58
101,872.764876000,192.168.1.247,192.168.1.1,43,65059,53,0,,eb.bluestacks.com,17,3,1,0x00000001,1,0,0,0,,,
102,872.769814000,192.168.1.1,192.168.1.247,135,53,65059,1,0,eb.bluestacks.com,17,3,1,0x00000001,1,3,0,0,eb.bluestacks.com,48,117
103,872.796079000,192.168.1.247,192.168.1.1,43,51419,53,0,,cdn.bluestacks.cn,17,3,1,0x00000001,1,0,0,0,,,
104,872.802454000,192.168.1.1,192.168.1.247,218,53,51419,1,0,cdn.bluestacks.cn,17,3,1,0x00000001,1,9,0,0,cdn.bluestacks.cn,35,167
105,916.148343000,192.168.1.247,192.168.1.1,57,58802,53,0,,line3-realtime-api.biligame.net,31,3,1,0x00000001,1,0,0,0,,,
106,916.155529000,192.168.1.1,192.168.1.247,278,53,58802,1,0,line3-realtime-api.biligame.net,31,3,1,0x00000001,1,10,0,0,line3-realtime-api.biligame.net,47,32
107,922.546320000,192.168.1.247,192.168.1.1,42,61714,53,0,,xgdata.xgsdk.com,16,3,1,0x00000001,1,0,0,0,,,
108,922.551003000,192.168.1.1,192.168.1.247,74,53,61714,1,0,xgdata.xgsdk.com,16,3,1,0x00000001,1,2,0,0,xgdata.xgsdk.com,4,420
109,931.588438000,192.168.1.247,192.168.1.1,55,64435,53,0,,connectivitycheck.gstatic.com,29,3,1,0x00000001,1,0,0,0,,,
110,931.597528000,192.168.1.1,192.168.1.247,71,53,64435,1,0,connectivitycheck.gstatic.com,29,3,1,0x00000001,1,1,0,0,connectivitycheck.gstatic.com,4,289
111,931.623629000,192.168.1.247,192.168.1.1,40,55397,53,0,,www.google.com,14,3,1,0x00000001,1,0,0,0,,,
112,931.626669000,192.168.1.1,192.168.1.247,56,53,55397,1,0,www.google.com,14,3,1,0x00000001,1,1,0,0,www.google.com,4,16
113,976.273317000,192.168.1.247,192.168.1.1,45,64584,53,0,,play.googleapis.com,19,3,1,0x00000001,1,0,0,0,,,
114,976.277327000,192.168.1.1,192.168.1.247,61,53,64584,1,0,play.googleapis.com,19,3,1,0x00000001,1,1,0,0,play.googleapis.com,4,107
115,997.245079000,192.168.1.247,192.168.1.1,47,55977,53,0,,config.edge.skype.com,21,4,1,0x00000001,1,0,0,0,,,
116,997.247439000,192.168.1.1,192.168.1.247,96,53,55977,1,0,config.edge.skype.com,21,4,1,0x00000001,1,2,0,0,config.edge.skype.com,21,2331
117,1021.870931000,192.168.1.247,192.168.1.1,51,58211,53,0,,min-api.cryptocompare.com,25,3,1,0x00000001,1,0,0,0,,,
118,1021.874963000,192.168.1.1,192.168.1.247,101,53,58211,1,0,min-api.cryptocompare.com,25,3,1,0x00000001,1,2,0,0,min-api.cryptocompare.com,22,15
119,1188.092499000,192.168.1.247,192.168.1.1,55,62359,53,0,,v10.events.data.microsoft.com,29,5,1,0x00000001,1,0,0,0,,,
120,1188.097434000,192.168.1.1,192.168.1.247,166,53,62359,1,0,v10.events.data.microsoft.com,29,5,1,0x00000001,1,3,0,0,v10.events.data.microsoft.com,47,105
121,1253.296304000,192.168.1.247,192.168.1.1,45,57330,53,0,,clients4.google.com,19,3,1,0x00000001,1,0,0,0,,,
122,1253.300186000,192.168.1.1,192.168.1.247,85,53,57330,1,0,clients4.google.com,19,3,1,0x00000001,1,2,0,0,clients4.google.com,12,239
123,1281.277171000,192.168.1.247,192.168.1.1,39,65149,53,0,,get.sogou.com,13,3,1,0x00000001,1,0,0,0,,,
124,1281.281058000,192.168.1.1,192.168.1.247,151,53,65149,1,0,get.sogou.com,13,3,1,0x00000001,1,7,0,0,get.sogou.com,4,152
125,1305.896910000,192.168.1.247,192.168.1.1,57,59301,53,0,,settings-win.data.microsoft.com,31,4,1,0x00000001,1,0,0,0,,,
126,1305.902024000,192.168.1.1,192.168.1.247,165,53,59301,1,0,settings-win.data.microsoft.com,31,4,1,0x00000001,1,3,0,0,settings-win.data.microsoft.com,35,267
127,1453.890597000,192.168.1.247,192.168.1.1,43,49230,53,0,,cloud.acrobat.com,17,3,1,0x00000001,1,0,0,0,,,
128,1453.894462000,192.168.1.1,192.168.1.247,241,53,49230,1,0,cloud.acrobat.com,17,3,1,0x00000001,1,10,0,0,cloud.acrobat.com,20,3139
129,1488.472309000,192.168.1.247,192.168.1.1,42,49517,53,0,,mtalk.google.com,16,3,1,0x00000001,1,0,0,0,,,
130,1488.476555000,192.168.1.1,192.168.1.247,87,53,49517,1,0,mtalk.google.com,16,3,1,0x00000001,1,2,0,0,mtalk.google.com,17,40888
131,1494.803115000,192.168.1.247,192.168.1.1,47,57237,53,0,,cdp.cloud.unity3d.com,21,4,1,0x00000001,1,0,0,0,,,
132,1494.808782000,192.168.1.1,192.168.1.247,180,53,57237,1,0,cdp.cloud.unity3d.com,21,4,1,0x00000001,1,4,0,0,cdp.cloud.unity3d.com,26,40
133,1508.513314000,192.168.1.247,192.168.1.1,47,58132,53,0,,alt2-mtalk.google.com,21,3,1,0x00000001,1,0,0,0,,,
134,1508.516677000,192.168.1.1,192.168.1.247,98,53,58132,1,0,alt2-mtalk.google.com,21,3,1,0x00000001,1,2,0,0,alt2-mtalk.google.com,23,41032
135,1760.535485000,192.168.1.247,192.168.1.1,44,61443,53,0,,sdk.whale.xoyo.com,18,4,1,0x00000001,1,0,0,0,,,
136,1760.539984000,192.168.1.1,192.168.1.247,60,53,61443,1,0,sdk.whale.xoyo.com,18,4,1,0x00000001,1,1,0,0,sdk.whale.xoyo.com,4,379
137,2010.435143000,192.168.1.247,192.168.1.1,56,55116,53,0,,nexusrules.officeapps.live.com,30,4,1,0x00000001,1,0,0,0,,,
138,2010.438897000,192.168.1.1,192.168.1.247,121,53,55116,1,0,nexusrules.officeapps.live.com,30,4,1,0x00000001,1,2,0,0,nexusrules.officeapps.live.com,37,2370
139,2200.590902000,192.168.1.247,192.168.1.1,55,58023,53,0,,d2l2wc59w4vrl3.cloudfront.net,29,3,1,0x00000001,1,0,0,0,,,
140,2200.594562000,192.168.1.1,192.168.1.247,119,53,58023,1,0,d2l2wc59w4vrl3.cloudfront.net,29,3,1,0x00000001,1,4,0,0,d2l2wc59w4vrl3.cloudfront.net,4,45
141,2207.268768000,192.168.1.247,192.168.1.1,41,55563,53,0,,api1.origin.com,15,3,1,0x00000001,1,0,0,0,,,
142,2207.273408000,192.168.1.1,192.168.1.247,147,53,55563,1,0,api1.origin.com,15,3,1,0x00000001,1,4,0,0,api1.origin.com,12,72
143,2216.998566000,192.168.1.247,192.168.1.1,46,55871,53,0,,suggestion.baidu.com,20,3,1,0x00000001,1,0,0,0,,,
144,2217.003529000,192.168.1.1,192.168.1.247,96,53,55871,1,0,suggestion.baidu.com,20,3,1,0x00000001,1,2,0,0,suggestion.baidu.com,22,1966
145,2219.255681000,192.168.1.247,192.168.1.1,45,61256,53,0,,clients1.google.com,19,3,1,0x00000001,1,0,0,0,,,
146,2219.260546000,192.168.1.1,192.168.1.247,85,53,61256,1,0,clients1.google.com,19,3,1,0x00000001,1,2,0,0,clients1.google.com,12,102
147,2221.014409000,192.168.1.247,192.168.1.1,40,61791,53,0,,t.bilibili.com,14,3,1,0x00000001,1,0,0,0,,,
148,2221.033492000,192.168.1.1,192.168.1.247,88,53,61791,1,0,t.bilibili.com,14,3,1,0x00000001,1,2,0,0,t.bilibili.com,20,71
149,2245.077964000,192.168.1.247,192.168.1.1,38,63338,53,0,,www.fjisu.tv,12,3,1,0x00000001,1,0,0,0,,,
150,2245.082751000,192.168.1.1,192.168.1.247,54,53,63338,1,0,www.fjisu.tv,12,3,1,0x00000001,1,1,0,0,www.fjisu.tv,4,233
151,2245.305381000,192.168.1.247,192.168.1.1,38,50227,53,0,,feijisu8.com,12,2,1,0x00000001,1,0,0,0,,,
152,2245.309358000,192.168.1.1,192.168.1.247,54,53,50227,1,0,feijisu8.com,12,2,1,0x00000001,1,1,0,0,feijisu8.com,4,60
153,2245.468416000,192.168.1.247,192.168.1.1,38,65348,53,0,,zz.mtyee.com,12,3,1,0x00000001,1,0,0,0,,,
154,2245.472181000,192.168.1.1,192.168.1.247,54,53,65348,1,0,zz.mtyee.com,12,3,1,0x00000001,1,1,0,0,zz.mtyee.com,4,73245
155,2245.475247000,192.168.1.247,192.168.1.1,41,49902,53,0,,ae01.alicdn.com,15,3,1,0x00000001,1,0,0,0,,,
156,2245.478663000,192.168.1.1,192.168.1.247,143,53,49902,1,0,ae01.alicdn.com,15,3,1,0x00000001,1,5,0,0,ae01.alicdn.com,26,124
157,2245.499399000,192.168.1.247,192.168.1.1,44,61267,53,0,,cdn.staticfile.org,18,3,1,0x00000001,1,0,0,0,,,
158,2245.500255000,192.168.1.247,192.168.1.1,40,50641,53,0,,apps.bdimg.com,14,3,1,0x00000001,1,0,0,0,,,
159,2245.512905000,192.168.1.1,192.168.1.247,406,53,61267,1,0,cdn.staticfile.org,18,3,1,0x00000001,1,18,0,0,cdn.staticfile.org,22,580
160,2245.514024000,192.168.1.1,192.168.1.247,89,53,50641,1,0,apps.bdimg.com,14,3,1,0x00000001,1,2,0,0,apps.bdimg.com,21,6222
161,2246.239003000,192.168.1.247,192.168.1.1,39,60739,53,0,,c.utlsapi.com,13,3,1,0x00000001,1,0,0,0,,,
162,2246.241731000,192.168.1.1,192.168.1.247,71,53,60739,1,0,c.utlsapi.com,13,3,1,0x00000001,1,2,0,0,c.utlsapi.com,4,60
163,2246.615584000,192.168.1.247,192.168.1.1,38,58425,53,0,,p6.qhmsg.com,12,3,1,0x00000001,1,0,0,0,,,
164,2246.616507000,192.168.1.247,192.168.1.1,38,59576,53,0,,p6.qhimg.com,12,3,1,0x00000001,1,0,0,0,,,
165,2246.616518000,192.168.1.247,192.168.1.1,38,52962,53,0,,p5.qhmsg.com,12,3,1,0x00000001,1,0,0,0,,,
166,2246.617481000,192.168.1.247,192.168.1.1,38,62011,53,0,,p4.qhimg.com,12,3,1,0x00000001,1,0,0,0,,,
167,2246.619394000,192.168.1.1,192.168.1.247,134,53,58425,1,0,p6.qhmsg.com,12,3,1,0x00000001,1,4,0,0,p6.qhmsg.com,22,193
168,2246.620050000,192.168.1.1,192.168.1.247,134,53,59576,1,0,p6.qhimg.com,12,3,1,0x00000001,1,4,0,0,p6.qhimg.com,22,207
169,2246.620868000,192.168.1.1,192.168.1.247,134,53,52962,1,0,p5.qhmsg.com,12,3,1,0x00000001,1,4,0,0,p5.qhmsg.com,22,161
170,2246.621907000,192.168.1.1,192.168.1.247,134,53,62011,1,0,p4.qhimg.com,12,3,1,0x00000001,1,4,0,0,p4.qhimg.com,22,292
171,2246.626306000,192.168.1.247,192.168.1.1,38,56866,53,0,,p9.qhimg.com,12,3,1,0x00000001,1,0,0,0,,,
172,2246.629631000,192.168.1.1,192.168.1.247,134,53,56866,1,0,p9.qhimg.com,12,3,1,0x00000001,1,4,0,0,p9.qhimg.com,22,223
173,2246.853332000,192.168.1.247,192.168.1.1,38,56746,53,0,,520taiju.com,12,2,1,0x00000001,1,0,0,0,,,
174,2246.853451000,192.168.1.247,192.168.1.1,37,58375,53,0,,feijisu.com,11,2,1,0x00000001,1,0,0,0,,,
175,2246.853530000,192.168.1.247,192.168.1.1,37,50766,53,0,,520riju.com,11,2,1,0x00000001,1,0,0,0,,,
176,2246.860757000,192.168.1.1,192.168.1.247,54,53,56746,1,0,520taiju.com,12,2,1,0x00000001,1,1,0,0,520taiju.com,4,60
177,2246.860758000,192.168.1.1,192.168.1.247,53,53,58375,1,0,feijisu.com,11,2,1,0x00000001,1,1,0,0,feijisu.com,4,173
178,2246.860758000,192.168.1.1,192.168.1.247,53,53,50766,1,0,520riju.com,11,2,1,0x00000001,1,1,0,0,520riju.com,4,452
179,2246.888787000,192.168.1.247,192.168.1.1,37,62815,53,0,,meijuma.com,11,2,1,0x00000001,1,0,0,0,,,
180,2246.890408000,192.168.1.247,192.168.1.1,38,63903,53,0,,xunmeiju.com,12,2,1,0x00000001,1,0,0,0,,,
181,2246.890422000,192.168.1.247,192.168.1.1,42,54705,53,0,,www.feijisu8.com,16,3,1,0x00000001,1,0,0,0,,,
182,2246.893655000,192.168.1.1,192.168.1.247,53,53,62815,1,0,meijuma.com,11,2,1,0x00000001,1,1,0,0,meijuma.com,4,60
183,2246.893656000,192.168.1.1,192.168.1.247,54,53,63903,1,0,xunmeiju.com,12,2,1,0x00000001,1,1,0,0,xunmeiju.com,4,333
184,2246.894631000,192.168.1.1,192.168.1.247,58,53,54705,1,0,www.feijisu8.com,16,3,1,0x00000001,1,1,0,0,www.feijisu8.com,4,422
185,2246.977834000,192.168.1.247,192.168.1.1,38,56486,53,0,,hm.baidu.com,12,3,1,0x00000001,1,0,0,0,,,
