frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
12340,117958.764194000,192.168.1.168,192.168.1.1,40,51434,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12341,117958.768257000,192.168.1.1,192.168.1.168,104,53,51434,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,42
12342,117982.020021000,192.168.1.168,192.168.1.1,37,62699,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12343,117982.025075000,192.168.1.1,192.168.1.168,69,53,62699,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,32
12344,118000.008514000,192.168.1.168,192.168.1.1,45,56516,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
12345,118000.011892000,192.168.1.1,192.168.1.168,173,53,56516,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,7,0,0,api.vc.bilibili.com,20,381
12346,118015.010920000,192.168.1.168,192.168.1.1,38,55600,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12347,118015.014904000,192.168.1.1,192.168.1.168,99,53,55600,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,507
12348,118019.207439000,192.168.1.168,192.168.1.1,40,53746,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12349,118019.211564000,192.168.1.1,192.168.1.168,104,53,53746,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,22
12350,118042.098345000,192.168.1.168,192.168.1.1,37,57743,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12351,118042.101798000,192.168.1.1,192.168.1.168,69,53,57743,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,52
12352,118058.284668000,192.168.1.168,192.168.1.1,40,65512,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12353,118058.288726000,192.168.1.1,192.168.1.168,104,53,65512,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,19
12354,118083.436664000,192.168.1.168,192.168.1.1,61,55608,53,0,,clientconfig.akamai.steamstatic.com,35,4,1,0x00000001,1,0,0,0,,,
12355,118083.441899000,192.168.1.1,192.168.1.168,186,53,55608,1,0,clientconfig.akamai.steamstatic.com,35,4,1,0x00000001,1,4,0,0,clientconfig.akamai.steamstatic.com,51,38
12356,118087.790911000,192.168.1.168,192.168.1.1,39,57559,53,0,,get.sogou.com,13,3,1,0x00000001,1,0,0,0,,,
12357,118087.793376000,192.168.1.1,192.168.1.168,151,53,57559,1,0,get.sogou.com,13,3,1,0x00000001,1,7,0,0,get.sogou.com,4,155
12358,118102.178488000,192.168.1.168,192.168.1.1,37,51248,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12359,118102.181872000,192.168.1.1,192.168.1.168,69,53,51248,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,7
12360,118102.739719000,192.168.1.168,192.168.1.1,48,54447,53,0,,img.infinitynewtab.com,22,3,1,0x00000001,1,0,0,0,,,
12361,118102.743279000,192.168.1.1,192.168.1.168,189,53,54447,1,0,img.infinitynewtab.com,22,3,1,0x00000001,1,4,0,0,img.infinitynewtab.com,32,29
12362,118118.177361000,192.168.1.168,192.168.1.1,40,58360,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12363,118118.182274000,192.168.1.1,192.168.1.168,104,53,58360,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,41
12364,118120.009225000,192.168.1.168,192.168.1.1,45,54635,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
12365,118120.009938000,192.168.1.1,192.168.1.168,176,53,54635,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,7,0,0,api.vc.bilibili.com,23,472
12366,118152.219834000,192.168.1.168,192.168.1.1,43,55569,53,0,,qbwup.imtt.qq.com,17,4,1,0x00000001,1,0,0,0,,,
12367,118152.224098000,192.168.1.1,192.168.1.168,129,53,55569,1,0,qbwup.imtt.qq.com,17,4,1,0x00000001,1,3,0,0,qbwup.imtt.qq.com,29,199
12368,118154.866439000,192.168.1.168,192.168.1.1,38,57618,53,0,,do-dw.yy.com,12,3,1,0x00000001,1,0,0,0,,,
12369,118154.867138000,192.168.1.168,192.168.1.1,40,59749,53,0,,metrics.yy.com,14,3,1,0x00000001,1,0,0,0,,,
12370,118154.872805000,192.168.1.1,192.168.1.168,205,53,57618,1,0,do-dw.yy.com,12,3,1,0x00000001,1,9,0,0,do-dw.yy.com,27,339
12371,118154.873685000,192.168.1.1,192.168.1.168,56,53,59749,1,0,metrics.yy.com,14,3,1,0x00000001,1,1,0,0,metrics.yy.com,4,8
12372,118158.229416000,192.168.1.168,192.168.1.1,40,49434,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12373,118158.230229000,192.168.1.1,192.168.1.168,104,53,49434,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,1
12374,118159.440862000,192.168.1.168,192.168.1.1,41,60364,53,0,,res.cont.yy.com,15,4,1,0x00000001,1,0,0,0,,,
12375,118159.444759000,192.168.1.1,192.168.1.168,210,53,60364,1,0,res.cont.yy.com,15,4,1,0x00000001,1,9,0,0,res.cont.yy.com,29,51
12376,118162.257921000,192.168.1.168,192.168.1.1,37,50877,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12377,118162.264448000,192.168.1.1,192.168.1.168,69,53,50877,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,39
12378,118162.833964000,192.168.1.168,192.168.1.1,39,59393,53,0,,open.m.yy.com,13,4,1,0x00000001,1,0,0,0,,,
12379,118162.837887000,192.168.1.1,192.168.1.168,71,53,59393,1,0,open.m.yy.com,13,4,1,0x00000001,1,2,0,0,open.m.yy.com,4,56
12380,118178.180876000,192.168.1.168,192.168.1.1,40,52894,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12381,118178.187650000,192.168.1.1,192.168.1.168,104,53,52894,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,58
12382,118198.927926000,192.168.1.168,192.168.1.1,44,60379,53,0,,lf.proxyacc.qq.com,18,4,1,0x00000001,1,0,0,0,,,
12383,118198.931721000,192.168.1.1,192.168.1.168,60,53,60379,1,0,lf.proxyacc.qq.com,18,4,1,0x00000001,1,1,0,0,lf.proxyacc.qq.com,4,280
12384,118218.335114000,192.168.1.168,192.168.1.1,45,61762,53,0,,gate.yyembed.yy.com,19,4,1,0x00000001,1,0,0,0,,,
12385,118218.335922000,192.168.1.168,192.168.1.1,38,63070,53,0,,do-dw.yy.com,12,3,1,0x00000001,1,0,0,0,,,
12386,118218.339150000,192.168.1.1,192.168.1.168,77,53,61762,1,0,gate.yyembed.yy.com,19,4,1,0x00000001,1,2,0,0,gate.yyembed.yy.com,4,19
12387,118218.342382000,192.168.1.1,192.168.1.168,205,53,63070,1,0,do-dw.yy.com,12,3,1,0x00000001,1,9,0,0,do-dw.yy.com,27,88
12388,118222.349717000,192.168.1.168,192.168.1.1,37,49751,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12389,118222.353458000,192.168.1.1,192.168.1.168,69,53,49751,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,11
12390,118238.218617000,192.168.1.168,192.168.1.1,40,57248,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
