frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
497,34.749385000,192.168.1.168,8.129.131.148,88,57554,53,0,,GR24ycWR3UzRxRlg0Tk91SlhjNDM4RTNKWXVvZlI3RW9xTk01RFhLSXNVK.com,62,2,1,0x00000001,1,0,0,0,,,
498,34.785309000,8.129.131.148,192.168.1.168,88,53,57554,1,0,GR24ycWR3UzRxRlg0Tk91SlhjNDM4RTNKWXVvZlI3RW9xTk01RFhLSXNVK.com,62,2,1,0x00000001,1,0,0,0,,,
499,34.785926000,192.168.1.168,8.129.131.148,88,57555,53,0,,zliMzhjODB2ZzlES1JLZ3lUMkF0cWwvUUJOdDVsVFVlL3ZIN3EyUkY0eHp.com,62,2,1,0x00000001,1,0,0,0,,,
500,34.820471000,8.129.131.148,192.168.1.168,88,53,57555,1,0,zliMzhjODB2ZzlES1JLZ3lUMkF0cWwvUUJOdDVsVFVlL3ZIN3EyUkY0eHp.com,62,2,1,0x00000001,1,0,0,0,,,
501,34.820920000,192.168.1.168,8.129.131.148,88,57556,53,0,,4Tmx4RURjTVc1ZGdCSURlYm52UVQ3QTNUQVhtMlNIcDFhUVp6WDVHcitkQ.com,62,2,1,0x00000001,1,0,0,0,,,
502,34.858030000,8.129.131.148,192.168.1.168,88,53,57556,1,0,4Tmx4RURjTVc1ZGdCSURlYm52UVQ3QTNUQVhtMlNIcDFhUVp6WDVHcitkQ.com,62,2,1,0x00000001,1,0,0,0,,,
503,34.858530000,192.168.1.168,8.129.131.148,88,57557,53,0,,VM4eW16T2FabTdVUjRsVWoralZsYlVBcktxYk41M3VQZmdJd1dhK01WM3V.com,62,2,1,0x00000001,1,0,0,0,,,
504,34.894048000,8.129.131.148,192.168.1.168,88,53,57557,1,0,VM4eW16T2FabTdVUjRsVWoralZsYlVBcktxYk41M3VQZmdJd1dhK01WM3V.com,62,2,1,0x00000001,1,0,0,0,,,
505,34.894629000,192.168.1.168,8.129.131.148,88,57558,53,0,,Pck5jaC9TSkdVOFRBOC8ydEovZHFVZ2xIZEVZUWhuY3J3LytBWTNPV3RCV.com,62,2,1,0x00000001,1,0,0,0,,,
506,34.926334000,8.129.131.148,192.168.1.168,88,53,57558,1,0,Pck5jaC9TSkdVOFRBOC8ydEovZHFVZ2xIZEVZUWhuY3J3LytBWTNPV3RCV.com,62,2,1,0x00000001,1,0,0,0,,,
507,34.926808000,192.168.1.168,8.129.131.148,88,57559,53,0,,UJBYjI5Nm1aTFAvNjhtV2VhdGVFRUl3NDBJWGdOVlJHWEwrMEFWTmdxcmZ.com,62,2,1,0x00000001,1,0,0,0,,,
508,34.963791000,8.129.131.148,192.168.1.168,88,53,57559,1,0,UJBYjI5Nm1aTFAvNjhtV2VhdGVFRUl3NDBJWGdOVlJHWEwrMEFWTmdxcmZ.com,62,2,1,0x00000001,1,0,0,0,,,
509,34.964339000,192.168.1.168,8.129.131.148,88,57560,53,0,,iK3JtUTRzS0FTZi9MK2JvN0tGZU5DcEFIelNzdGIxWS9hVmpaK2FXZmRud.com,62,2,1,0x00000001,1,0,0,0,,,
510,35.001072000,8.129.131.148,192.168.1.168,88,53,57560,1,0,iK3JtUTRzS0FTZi9MK2JvN0tGZU5DcEFIelNzdGIxWS9hVmpaK2FXZmRud.com,62,2,1,0x00000001,1,0,0,0,,,
511,35.001549000,192.168.1.168,8.129.131.148,88,57561,53,0,,WF5K213S1NGb09CeTZmaXYzZUpFWnVHTGliYjVLeUhad0o5VXhPOGZObTZ.com,62,2,1,0x00000001,1,0,0,0,,,
512,35.040422000,8.129.131.148,192.168.1.168,88,53,57561,1,0,WF5K213S1NGb09CeTZmaXYzZUpFWnVHTGliYjVLeUhad0o5VXhPOGZObTZ.com,62,2,1,0x00000001,1,0,0,0,,,
513,35.040981000,192.168.1.168,8.129.131.148,88,57562,53,0,,iMFpHZ3pIRFMrY0tjaExLY04zek5OZXZwWGdHQ0hoZi9jUGpUVzB4VWxRe.com,62,2,1,0x00000001,1,0,0,0,,,
514,35.076017000,8.129.131.148,192.168.1.168,88,53,57562,1,0,iMFpHZ3pIRFMrY0tjaExLY04zek5OZXZwWGdHQ0hoZi9jUGpUVzB4VWxRe.com,62,2,1,0x00000001,1,0,0,0,,,
515,35.076547000,192.168.1.168,8.129.131.148,88,57563,53,0,,E1NREMwcU9IaTB0VGUybG4yTjhKc2pxVVNFL3RvaEdvamNzRzRiOFE4bFZ.com,62,2,1,0x00000001,1,0,0,0,,,
516,35.112774000,8.129.131.148,192.168.1.168,88,53,57563,1,0,E1NREMwcU9IaTB0VGUybG4yTjhKc2pxVVNFL3RvaEdvamNzRzRiOFE4bFZ.com,62,2,1,0x00000001,1,0,0,0,,,
517,35.113386000,192.168.1.168,8.129.131.148,88,57564,53,0,,zUGhFcDNlNnQ5YXBuQU5UZ004MmZPeWdpNHR3TFdyeGtyc3Y3YnhDczhKc.com,62,2,1,0x00000001,1,0,0,0,,,
518,35.150581000,8.129.131.148,192.168.1.168,88,53,57564,1,0,zUGhFcDNlNnQ5YXBuQU5UZ004MmZPeWdpNHR3TFdyeGtyc3Y3YnhDczhKc.com,62,2,1,0x00000001,1,0,0,0,,,
519,35.151000000,192.168.1.168,8.129.131.148,88,57565,53,0,,1lFdVh1TURFMGZKQkozL01TZ2RZUXdMdHhOTWRaa0M0bGkydHJHYmtqdm9.com,62,2,1,0x00000001,1,0,0,0,,,
520,35.188818000,8.129.131.148,192.168.1.168,88,53,57565,1,0,1lFdVh1TURFMGZKQkozL01TZ2RZUXdMdHhOTWRaa0M0bGkydHJHYmtqdm9.com,62,2,1,0x00000001,1,0,0,0,,,
521,35.189303000,192.168.1.168,8.129.131.148,88,57566,53,0,,UVVMvUWZsY3BjRUtTTDQ5VmN4UElSTEVETXlGc0FGVDBKUDlBWHlIUTQ0K.com,62,2,1,0x00000001,1,0,0,0,,,
522,35.223154000,8.129.131.148,192.168.1.168,88,53,57566,1,0,UVVMvUWZsY3BjRUtTTDQ5VmN4UElSTEVETXlGc0FGVDBKUDlBWHlIUTQ0K.com,62,2,1,0x00000001,1,0,0,0,,,
523,35.223591000,192.168.1.168,8.129.131.148,88,57567,53,0,,zJORTZvU0h0MzdpdWl5YUdxY0h5MHVhMys1am5qNi95c2t0K3o4TmF2UG5.com,62,2,1,0x00000001,1,0,0,0,,,
524,35.259503000,8.129.131.148,192.168.1.168,88,53,57567,1,0,zJORTZvU0h0MzdpdWl5YUdxY0h5MHVhMys1am5qNi95c2t0K3o4TmF2UG5.com,62,2,1,0x00000001,1,0,0,0,,,
525,35.260119000,192.168.1.168,8.129.131.148,88,57568,53,0,,OZEtuWENKUWdiRjFEdmRoRGN2emltanhhOEFiOEVHNlBxK0tNWnNlRGF6c.com,62,2,1,0x00000001,1,0,0,0,,,
526,35.296413000,8.129.131.148,192.168.1.168,88,53,57568,1,0,OZEtuWENKUWdiRjFEdmRoRGN2emltanhhOEFiOEVHNlBxK0tNWnNlRGF6c.com,62,2,1,0x00000001,1,0,0,0,,,
527,35.296884000,192.168.1.168,8.129.131.148,88,57569,53,0,,DFpWHlSRjU5S2hkb3dTeFB2cHJVVWJMaXU3cmVjcCtjSDVUUDcwYTN1RzB.com,62,2,1,0x00000001,1,0,0,0,,,
528,35.332414000,8.129.131.148,192.168.1.168,88,53,57569,1,0,DFpWHlSRjU5S2hkb3dTeFB2cHJVVWJMaXU3cmVjcCtjSDVUUDcwYTN1RzB.com,62,2,1,0x00000001,1,0,0,0,,,
529,35.332897000,192.168.1.168,8.129.131.148,88,57570,53,0,,XaW1VUVhJTndSM0IzM1l3L3Q0Z2Qzbjh4NjZ0Yk5KWUcvTU9kN1hCTm51V.com,62,2,1,0x00000001,1,0,0,0,,,
530,35.371094000,8.129.131.148,192.168.1.168,88,53,57570,1,0,XaW1VUVhJTndSM0IzM1l3L3Q0Z2Qzbjh4NjZ0Yk5KWUcvTU9kN1hCTm51V.com,62,2,1,0x00000001,1,0,0,0,,,
531,35.371590000,192.168.1.168,8.129.131.148,88,57571,53,0,,zdHVWdFbng2dzByajliczloMCsvM1ErWENjRFFyNm8xa3JrQnBUS0JDMUR.com,62,2,1,0x00000001,1,0,0,0,,,
532,35.408763000,8.129.131.148,192.168.1.168,88,53,57571,1,0,zdHVWdFbng2dzByajliczloMCsvM1ErWENjRFFyNm8xa3JrQnBUS0JDMUR.com,62,2,1,0x00000001,1,0,0,0,,,
533,35.409263000,192.168.1.168,8.129.131.148,88,57572,53,0,,JVXYwbDAveWVTTVhwK0dPOVJpR3pYVUZHU2RtQmFld1BwaTNia0R3bXpjW.com,62,2,1,0x00000001,1,0,0,0,,,
534,35.442778000,8.129.131.148,192.168.1.168,88,53,57572,1,0,JVXYwbDAveWVTTVhwK0dPOVJpR3pYVUZHU2RtQmFld1BwaTNia0R3bXpjW.com,62,2,1,0x00000001,1,0,0,0,,,
535,35.443260000,192.168.1.168,8.129.131.148,88,57573,53,0,,DR4d2RtZUJxdGtpQ3RBc1cwc1B6RFdpdUZzeEZsanh5NVBtNXZEbkN5eEF.com,62,2,1,0x00000001,1,0,0,0,,,
536,35.477925000,8.129.131.148,192.168.1.168,88,53,57573,1,0,DR4d2RtZUJxdGtpQ3RBc1cwc1B6RFdpdUZzeEZsanh5NVBtNXZEbkN5eEF.com,62,2,1,0x00000001,1,0,0,0,,,
537,35.478324000,192.168.1.168,8.129.131.148,88,57574,53,0,,OWERkSHJQMEdpNlpqRXRSOXVuSnNyYlNFNW90aEc1YVB1VG9mMlp1blRiY.com,62,2,1,0x00000001,1,0,0,0,,,
538,35.511207000,8.129.131.148,192.168.1.168,88,53,57574,1,0,OWERkSHJQMEdpNlpqRXRSOXVuSnNyYlNFNW90aEc1YVB1VG9mMlp1blRiY.com,62,2,1,0x00000001,1,0,0,0,,,
539,35.511654000,192.168.1.168,8.129.131.148,88,57575,53,0,,0VOYzlWaG1YUTNNY21WZXZwMXF3L0MxejdwSGlDaE1QejhTVGtiK0M2TGV.com,62,2,1,0x00000001,1,0,0,0,,,
540,35.550135000,8.129.131.148,192.168.1.168,88,53,57575,1,0,0VOYzlWaG1YUTNNY21WZXZwMXF3L0MxejdwSGlDaE1QejhTVGtiK0M2TGV.com,62,2,1,0x00000001,1,0,0,0,,,
541,35.550674000,192.168.1.168,8.129.131.148,88,57576,53,0,,1anl3bThzL1krSDBJeGt0TC9iTmNoSGtsUjhpMERFYWJPNFRjb2dHcWhET.com,62,2,1,0x00000001,1,0,0,0,,,
542,35.590289000,8.129.131.148,192.168.1.168,88,53,57576,1,0,1anl3bThzL1krSDBJeGt0TC9iTmNoSGtsUjhpMERFYWJPNFRjb2dHcWhET.com,62,2,1,0x00000001,1,0,0,0,,,
543,35.590816000,192.168.1.168,8.129.131.148,88,57577,53,0,,mFVWHh3enhFVGFOcW8zUW9KRVB5dHdFSXI3U2VGR1F1MFpxdW5XempBOFl.com,62,2,1,0x00000001,1,0,0,0,,,
544,35.629318000,8.129.131.148,192.168.1.168,88,53,57577,1,0,mFVWHh3enhFVGFOcW8zUW9KRVB5dHdFSXI3U2VGR1F1MFpxdW5XempBOFl.com,62,2,1,0x00000001,1,0,0,0,,,
545,35.629880000,192.168.1.168,8.129.131.148,88,57578,53,0,,6ZEdPVVBOeVZVTXA5UHVqSVlJZngweXg2YkpBWTdGMnoxSWNaNWxobkMvR.com,62,2,1,0x00000001,1,0,0,0,,,
546,35.667457000,8.129.131.148,192.168.1.168,88,53,57578,1,0,6ZEdPVVBOeVZVTXA5UHVqSVlJZngweXg2YkpBWTdGMnoxSWNaNWxobkMvR.com,62,2,1,0x00000001,1,0,0,0,,,
547,35.667987000,192.168.1.168,8.129.131.148,88,57579,53,0,,lNzSmIzclFhU3hEK1ZNWmluZHZVczVST0lxaytzZXpoZTFoTjlLSnA5UEh.com,62,2,1,0x00000001,1,0,0,0,,,
548,35.703374000,8.129.131.148,192.168.1.168,88,53,57579,1,0,lNzSmIzclFhU3hEK1ZNWmluZHZVczVST0lxaytzZXpoZTFoTjlLSnA5UEh.com,62,2,1,0x00000001,1,0,0,0,,,
549,35.703786000,192.168.1.168,8.129.131.148,88,57580,53,0,,LdGNVUnk3TTdwa0ZySFdGVTd1RDR2dm1Obzh4dTNjcm9TTVdlYXAwcW5vN.com,62,2,1,0x00000001,1,0,0,0,,,
550,35.739440000,8.129.131.148,192.168.1.168,88,53,57580,1,0,LdGNVUnk3TTdwa0ZySFdGVTd1RDR2dm1Obzh4dTNjcm9TTVdlYXAwcW5vN.com,62,2,1,0x00000001,1,0,0,0,,,
551,35.739969000,192.168.1.168,8.129.131.148,88,57581,53,0,,1YwVzB6azV5cCt1UFpRWTBjam9mY0NPdmxYekI3ZDhLdjlUTW9wYi9TYkV.com,62,2,1,0x00000001,1,0,0,0,,,
552,35.774635000,8.129.131.148,192.168.1.168,88,53,57581,1,0,1YwVzB6azV5cCt1UFpRWTBjam9mY0NPdmxYekI3ZDhLdjlUTW9wYi9TYkV.com,62,2,1,0x00000001,1,0,0,0,,,
553,35.775027000,192.168.1.168,8.129.131.148,88,57582,53,0,,QR2VVZk5TeWhPYUhKWnZWUjVCYmZIMGliditkUzVpWDNEVU9SdVQvQW9wS.com,62,2,1,0x00000001,1,0,0,0,,,
554,35.810560000,8.129.131.148,192.168.1.168,88,53,57582,1,0,QR2VVZk5TeWhPYUhKWnZWUjVCYmZIMGliditkUzVpWDNEVU9SdVQvQW9wS.com,62,2,1,0x00000001,1,0,0,0,,,
555,35.811133000,192.168.1.168,8.129.131.148,88,57583,53,0,,kpBZmJYa3hpRW9lamIzNjYzcnRyU1JKcnRXMlorYXNZMkRJa1puLzZOcFV.com,62,2,1,0x00000001,1,0,0,0,,,
556,35.848559000,8.129.131.148,192.168.1.168,88,53,57583,1,0,kpBZmJYa3hpRW9lamIzNjYzcnRyU1JKcnRXMlorYXNZMkRJa1puLzZOcFV.com,62,2,1,0x00000001,1,0,0,0,,,
557,35.849102000,192.168.1.168,8.129.131.148,88,57584,53,0,,HQkpMMi9yNDdzZTBoaVJ5WUN6cWVMY0l1Z283aThxM0hOMnQ3MDB0aTIwR.com,62,2,1,0x00000001,1,0,0,0,,,
558,35.889763000,8.129.131.148,192.168.1.168,88,53,57584,1,0,HQkpMMi9yNDdzZTBoaVJ5WUN6cWVMY0l1Z283aThxM0hOMnQ3MDB0aTIwR.com,62,2,1,0x00000001,1,0,0,0,,,
559,35.890304000,192.168.1.168,8.129.131.148,88,57585,53,0,,FJqOFBidEtCczMxSzR3TksvNTZnZUJNYk5WeGRralpOMWIreE9BUmcvcTN.com,62,2,1,0x00000001,1,0,0,0,,,
560,35.931833000,8.129.131.148,192.168.1.168,88,53,57585,1,0,FJqOFBidEtCczMxSzR3TksvNTZnZUJNYk5WeGRralpOMWIreE9BUmcvcTN.com,62,2,1,0x00000001,1,0,0,0,,,
561,35.932375000,192.168.1.168,8.129.131.148,88,57586,53,0,,IM2NzbUx4Vmo0K1JkZkJuNG4xWnR1K0UvZzIyR0hnQkN1YUp0dXloK0NwK.com,62,2,1,0x00000001,1,0,0,0,,,
562,35.971684000,8.129.131.148,192.168.1.168,88,53,57586,1,0,IM2NzbUx4Vmo0K1JkZkJuNG4xWnR1K0UvZzIyR0hnQkN1YUp0dXloK0NwK.com,62,2,1,0x00000001,1,0,0,0,,,
563,35.972188000,192.168.1.168,8.129.131.148,88,57587,53,0,,0lxenBJMUFWOHR4RjF5NWdOVWRLQzNiNTJoVTNNbTM3OWllNHNzS25sQ0p.com,62,2,1,0x00000001,1,0,0,0,,,
564,36.010074000,8.129.131.148,192.168.1.168,88,53,57587,1,0,0lxenBJMUFWOHR4RjF5NWdOVWRLQzNiNTJoVTNNbTM3OWllNHNzS25sQ0p.com,62,2,1,0x00000001,1,0,0,0,,,
565,36.010519000,192.168.1.168,8.129.131.148,88,57588,53,0,,PTlFReEE0VGhSaTBjTnNmTko5RHpiVmhOSkR6TzFRNUZ5bSs0aktQc0Frb.com,62,2,1,0x00000001,1,0,0,0,,,
566,36.047835000,8.129.131.148,192.168.1.168,88,53,57588,1,0,PTlFReEE0VGhSaTBjTnNmTko5RHpiVmhOSkR6TzFRNUZ5bSs0aktQc0Frb.com,62,2,1,0x00000001,1,0,0,0,,,
567,36.048400000,192.168.1.168,8.129.131.148,88,57589,53,0,,GNyd2RQbHFkdjE2UGVZNHQxTEVNbWdSQ1RIVVRKNEpMeTBUNEZqdTdwK0c.com,62,2,1,0x00000001,1,0,0,0,,,
568,36.086436000,8.129.131.148,192.168.1.168,88,53,57589,1,0,GNyd2RQbHFkdjE2UGVZNHQxTEVNbWdSQ1RIVVRKNEpMeTBUNEZqdTdwK0c.com,62,2,1,0x00000001,1,0,0,0,,,
569,36.086932000,192.168.1.168,8.129.131.148,88,57590,53,0,,3M0thRzR6eFZVZm03WTZaZ1Q0SmhwUWhNVy9MSThSbHJLbTFEc21TWjNLY.com,62,2,1,0x00000001,1,0,0,0,,,
570,36.130482000,8.129.131.148,192.168.1.168,88,53,57590,1,0,3M0thRzR6eFZVZm03WTZaZ1Q0SmhwUWhNVy9MSThSbHJLbTFEc21TWjNLY.com,62,2,1,0x00000001,1,0,0,0,,,
571,36.131045000,192.168.1.168,8.129.131.148,88,57591,53,0,,kFpUUlOTWxqNWExcHh1TSthTkdzODJkTXhCM3VwU2dySGIraG1oRjdtNWd.com,62,2,1,0x00000001,1,0,0,0,,,
572,36.168853000,8.129.131.148,192.168.1.168,88,53,57591,1,0,kFpUUlOTWxqNWExcHh1TSthTkdzODJkTXhCM3VwU2dySGIraG1oRjdtNWd.com,62,2,1,0x00000001,1,0,0,0,,,
573,36.169344000,192.168.1.168,8.129.131.148,88,57592,53,0,,mL0tVYjlrSWExSStZMUt0aWdxc2dGQkV1eWVYdHdCOHNDR2pzK2U5UWgzS.com,62,2,1,0x00000001,1,0,0,0,,,
574,36.208335000,8.129.131.148,192.168.1.168,88,53,57592,1,0,mL0tVYjlrSWExSStZMUt0aWdxc2dGQkV1eWVYdHdCOHNDR2pzK2U5UWgzS.com,62,2,1,0x00000001,1,0,0,0,,,
575,36.209018000,192.168.1.168,8.129.131.148,88,57593,53,0,,UdnSlkyaWJ6ak52SkY5ZEhEekRuTS9wUFl3dkMwdVBRRjQwRmVZYVFwTjN.com,62,2,1,0x00000001,1,0,0,0,,,
576,36.248826000,8.129.131.148,192.168.1.168,88,53,57593,1,0,UdnSlkyaWJ6ak52SkY5ZEhEekRuTS9wUFl3dkMwdVBRRjQwRmVZYVFwTjN.com,62,2,1,0x00000001,1,0,0,0,,,
577,36.249374000,192.168.1.168,8.129.131.148,88,57594,53,0,,TS0E2c2lYQkI0aktZMFYrRjU2Y1UyUGlVRGRIUlFTWmMvQmd1NkNXOHhvb.com,62,2,1,0x00000001,1,0,0,0,,,
578,36.288415000,8.129.131.148,192.168.1.168,88,53,57594,1,0,TS0E2c2lYQkI0aktZMFYrRjU2Y1UyUGlVRGRIUlFTWmMvQmd1NkNXOHhvb.com,62,2,1,0x00000001,1,0,0,0,,,
579,36.288981000,192.168.1.168,8.129.131.148,88,57595,53,0,,zcvUlhtcXJNcDgzK1Z6cm9aOXFWRDE3WHdweUtQK05mUUNCZE1xTTBIMUl.com,62,2,1,0x00000001,1,0,0,0,,,
580,36.326514000,8.129.131.148,192.168.1.168,88,53,57595,1,0,zcvUlhtcXJNcDgzK1Z6cm9aOXFWRDE3WHdweUtQK05mUUNCZE1xTTBIMUl.com,62,2,1,0x00000001,1,0,0,0,,,
581,36.326997000,192.168.1.168,8.129.131.148,88,57596,53,0,,ZbTVrR3FTY05HVXRwb3FGOWdyUkQrd0NmVHltSTlBOHJOWDYxMFBRMzV0U.com,62,2,1,0x00000001,1,0,0,0,,,
582,36.366128000,8.129.131.148,192.168.1.168,88,53,57596,1,0,ZbTVrR3FTY05HVXRwb3FGOWdyUkQrd0NmVHltSTlBOHJOWDYxMFBRMzV0U.com,62,2,1,0x00000001,1,0,0,0,,,
583,36.366722000,192.168.1.168,8.129.131.148,88,57597,53,0,,i84THZSNTlWWENCV2Z2RGJzTnJPcEh0U0tEOGsvRklldlJMNHhjNlIzRGN.com,62,2,1,0x00000001,1,0,0,0,,,
584,36.404697000,8.129.131.148,192.168.1.168,88,53,57597,1,0,i84THZSNTlWWENCV2Z2RGJzTnJPcEh0U0tEOGsvRklldlJMNHhjNlIzRGN.com,62,2,1,0x00000001,1,0,0,0,,,
585,36.405134000,192.168.1.168,8.129.131.148,88,57598,53,0,,Pb2FxYUFYTlM3YU52bC9hYXJCTGRYNWNuMXhuTE1Cb1Y0V2EvdU5aU1pzN.com,62,2,1,0x00000001,1,0,0,0,,,
586,36.445058000,8.129.131.148,192.168.1.168,88,53,57598,1,0,Pb2FxYUFYTlM3YU52bC9hYXJCTGRYNWNuMXhuTE1Cb1Y0V2EvdU5aU1pzN.com,62,2,1,0x00000001,1,0,0,0,,,
587,36.445604000,192.168.1.168,8.129.131.148,88,57599,53,0,,lRkZmpLSUhGa05sYzBKTFNIbW1SWGtNRVhTTHVYT1pIVnFnQng5bXdWQ1Q.com,62,2,1,0x00000001,1,0,0,0,,,
588,36.483140000,8.129.131.148,192.168.1.168,88,53,57599,1,0,lRkZmpLSUhGa05sYzBKTFNIbW1SWGtNRVhTTHVYT1pIVnFnQng5bXdWQ1Q.com,62,2,1,0x00000001,1,0,0,0,,,
589,36.483607000,192.168.1.168,8.129.131.148,88,57600,53,0,,2OVNoVTEwdGkrU2Y2MVhUNCtVYU1ZT3BFVm1pZ0xlNU1OTTBOMVF1WmorK.com,62,2,1,0x00000001,1,0,0,0,,,
590,36.521583000,8.129.131.148,192.168.1.168,88,53,57600,1,0,2OVNoVTEwdGkrU2Y2MVhUNCtVYU1ZT3BFVm1pZ0xlNU1OTTBOMVF1WmorK.com,62,2,1,0x00000001,1,0,0,0,,,
591,36.522091000,192.168.1.168,8.129.131.148,88,57601,53,0,,0p0eWNjUno5ZVlqNnYxRktlNmRXb0Q1dkd0aUw4aDNhQ3RlN2J1QjZmWHk.com,62,2,1,0x00000001,1,0,0,0,,,
592,36.561554000,8.129.131.148,192.168.1.168,88,53,57601,1,0,0p0eWNjUno5ZVlqNnYxRktlNmRXb0Q1dkd0aUw4aDNhQ3RlN2J1QjZmWHk.com,62,2,1,0x00000001,1,0,0,0,,,
593,36.561970000,192.168.1.168,8.129.131.148,88,57602,53,0,,4dkw1ajRBQXI4QU95b3A3R2w3RnlFYTJUOHdqZkRPZmhhWlpsMzVqckQrT.com,62,2,1,0x00000001,1,0,0,0,,,
594,36.602892000,8.129.131.148,192.168.1.168,88,53,57602,1,0,4dkw1ajRBQXI4QU95b3A3R2w3RnlFYTJUOHdqZkRPZmhhWlpsMzVqckQrT.com,62,2,1,0x00000001,1,0,0,0,,,
595,36.603396000,192.168.1.168,8.129.131.148,88,57603,53,0,,0tUY0VaMk1JTmY0TFJEM3ZpdXlsZlZkUTFuRml6SzhmbE9Ub2ZGWXAwZ0F.com,62,2,1,0x00000001,1,0,0,0,,,
596,36.643662000,8.129.131.148,192.168.1.168,88,53,57603,1,0,0tUY0VaMk1JTmY0TFJEM3ZpdXlsZlZkUTFuRml6SzhmbE9Ub2ZGWXAwZ0F.com,62,2,1,0x00000001,1,0,0,0,,,
597,36.644150000,192.168.1.168,8.129.131.148,88,57604,53,0,,zb2x1SnovdXQ1VFA3ZE1UUlB4allDQkdWeHh4K0tpd0VRc1YzR0M0QzRuV.com,62,2,1,0x00000001,1,0,0,0,,,
598,36.682260000,8.129.131.148,192.168.1.168,88,53,57604,1,0,zb2x1SnovdXQ1VFA3ZE1UUlB4allDQkdWeHh4K0tpd0VRc1YzR0M0QzRuV.com,62,2,1,0x00000001,1,0,0,0,,,
599,36.682789000,192.168.1.168,8.129.131.148,88,57605,53,0,,W5lS0F2SC92SVVxTzZDeE9uekFNK3NHVHJaZE4wOGhuMXhCVzdCcDlVdjF.com,62,2,1,0x00000001,1,0,0,0,,,
600,36.720634000,8.129.131.148,192.168.1.168,88,53,57605,1,0,W5lS0F2SC92SVVxTzZDeE9uekFNK3NHVHJaZE4wOGhuMXhCVzdCcDlVdjF.com,62,2,1,0x00000001,1,0,0,0,,,
601,36.721150000,192.168.1.168,8.129.131.148,88,57606,53,0,,tZm9YZlNDSFJoTS93UGJqd202NitYdm02Nk80S1RocTBiMUY3Rkx2Tk5VT.com,62,2,1,0x00000001,1,0,0,0,,,
602,36.760897000,8.129.131.148,192.168.1.168,88,53,57606,1,0,tZm9YZlNDSFJoTS93UGJqd202NitYdm02Nk80S1RocTBiMUY3Rkx2Tk5VT.com,62,2,1,0x00000001,1,0,0,0,,,
603,36.761525000,192.168.1.168,8.129.131.148,88,57607,53,0,,3g2bERPaWY3ZGJyeWdOL0h3Q1RBQzcwa1FEbDdybFdIU3NJRk9ReStLU2U.com,62,2,1,0x00000001,1,0,0,0,,,
604,36.800599000,8.129.131.148,192.168.1.168,88,53,57607,1,0,3g2bERPaWY3ZGJyeWdOL0h3Q1RBQzcwa1FEbDdybFdIU3NJRk9ReStLU2U.com,62,2,1,0x00000001,1,0,0,0,,,
605,36.801223000,192.168.1.168,8.129.131.148,88,57608,53,0,,xVlBEWVQzZWRmZS9ydUNpNDlMLzV6U0tPZTc0S25ZK0kvWWIwYlR5MzlOd.com,62,2,1,0x00000001,1,0,0,0,,,
606,36.836923000,8.129.131.148,192.168.1.168,88,53,57608,1,0,xVlBEWVQzZWRmZS9ydUNpNDlMLzV6U0tPZTc0S25ZK0kvWWIwYlR5MzlOd.com,62,2,1,0x00000001,1,0,0,0,,,
607,36.837553000,192.168.1.168,8.129.131.148,88,57609,53,0,,0xLcG1wZ1MyUzJXUzNQaFFIWG5qMG9MbWJCakFiOUMxaHg3bUpjc3orSi9.com,62,2,1,0x00000001,1,0,0,0,,,
608,36.880988000,8.129.131.148,192.168.1.168,88,53,57609,1,0,0xLcG1wZ1MyUzJXUzNQaFFIWG5qMG9MbWJCakFiOUMxaHg3bUpjc3orSi9.com,62,2,1,0x00000001,1,0,0,0,,,
609,36.881620000,192.168.1.168,8.129.131.148,88,57610,53,0,,SYWROdWYzb3Nvejc5T0dqZE5CdVBGTXNmSE5iSUtJVW85MDhNYkt6VytJM.com,62,2,1,0x00000001,1,0,0,0,,,
610,36.923027000,8.129.131.148,192.168.1.168,88,53,57610,1,0,SYWROdWYzb3Nvejc5T0dqZE5CdVBGTXNmSE5iSUtJVW85MDhNYkt6VytJM.com,62,2,1,0x00000001,1,0,0,0,,,
611,36.923532000,192.168.1.168,8.129.131.148,88,57611,53,0,,0kvVmVCUW16ckJnSDRVdU9EbGhnZmNXYlFQWTc0L3pqdld4ZmFWSjNFeEZ.com,62,2,1,0x00000001,1,0,0,0,,,
612,36.962026000,8.129.131.148,192.168.1.168,88,53,57611,1,0,0kvVmVCUW16ckJnSDRVdU9EbGhnZmNXYlFQWTc0L3pqdld4ZmFWSjNFeEZ.com,62,2,1,0x00000001,1,0,0,0,,,
613,36.962501000,192.168.1.168,8.129.131.148,88,57612,53,0,,ZRW9NWXpUeFVuSWdxVTQ0eFR0b3NZUXNNdnZKN0xKMDZmVDRJejBlVHpLM.com,62,2,1,0x00000001,1,0,0,0,,,
614,37.002991000,8.129.131.148,192.168.1.168,88,53,57612,1,0,ZRW9NWXpUeFVuSWdxVTQ0eFR0b3NZUXNNdnZKN0xKMDZmVDRJejBlVHpLM.com,62,2,1,0x00000001,1,0,0,0,,,
